TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
GO:0005623	cell	2.89510534746489e-05	-10.4499039651549	14876	78	0.896551724137931	87	20893	11933,12043,108837,20103,13831,19946,78749,20102,66315,12380,67963,12695,20482,56508,16842,217316,210711,54598,14605,56338,268297,27360,320982,107022,13018,239319,192786,226442,67245,226849,30843,100033459,66313,319195,11931,56458,238871,20116,267019,226251,27215,21411,237542,29812,24056,16190,68292,207165,228026,16428,12488,74201,12763,244059,20449,16451,328833,17067,237860,20740,233789,18103,19419,26406,13609,13723,109711,241230,20068,27362,20343,333789,269261,12014,234664,269254,320632,19941	Atp1b3,Bcl2,Ibtk,Rps5,Epc1,Rpl30,Filip1l,Rps4x,Senp7,Cast,Npc2,Inadl,Skil,Rapgef4,Lef1,Slc16a5,Mcmbp,Calcrl,Tsc22d3,Txnip,Scml4,Add3,Arl4c,Gramd3,Ctcf,Card6,Rapgef6,Zfp281,Peli1,Ppp2r5a,Fbxl12,Pydc3,Smurf2,Rpl17,Atp1b1,Foxo1,Pde4d,Rps8,Rps15a,Ablim1,Azi2,Tcf20,Osbpl8,Ndrg3,Sh3bp5,Il4ra,Stt3b,Bptf,Pdk1,Itk,Cd2ap,Cep97,Cmah,Chd2,St8sia1,Jak1,Treml2,Ly6c1,Ssh2,Sptan1,Smg1,Nme2,Rasgrp1,Map3k3,S1pr1,Emb,Actn1,St8sia6,Rps17,Dnajb9,Sell,N4bp2,Rpl12,Bach2,Nae1,Setx,Snrnp200,Rpl26
GO:0005829	cytosol	0.000103388659502081	-9.17701527790014	1326	16	0.183908045977011	87	20893	269261,333789,56508,19941,56458,319195,234664,20068,13609,19946,12380,267019,108837,20103,20116,12043	Rpl12,N4bp2,Rapgef4,Rpl26,Foxo1,Rpl17,Nae1,Rps17,S1pr1,Rpl30,Cast,Rps15a,Ibtk,Rps5,Rps8,Bcl2
GO:0043226	organelle	0.000128920322291993	-8.95631600108227	11266	64	0.735632183908046	87	20893	109711,13609,19419,18103,233789,20740,237860,16451,20449,320632,19941,269254,234664,12014,269261,27362,20068,241230,29812,237542,21411,226251,267019,20116,244059,12763,74201,12488,228026,207165,68292,24056,226442,107022,13018,27360,268297,56338,56458,238871,11931,319195,66313,100033459,226849,67245,12380,20102,66315,78749,19946,13831,20103,108837,12043,11933,14605,54598,210711,16842,20482,56508,12695,67963	Actn1,S1pr1,Rasgrp1,Nme2,Smg1,Sptan1,Ssh2,Jak1,St8sia1,Snrnp200,Rpl26,Setx,Nae1,Bach2,Rpl12,Dnajb9,Rps17,St8sia6,Ndrg3,Osbpl8,Tcf20,Ablim1,Rps15a,Rps8,Chd2,Cmah,Cep97,Cd2ap,Pdk1,Bptf,Stt3b,Sh3bp5,Zfp281,Gramd3,Ctcf,Add3,Scml4,Txnip,Foxo1,Pde4d,Atp1b1,Rpl17,Smurf2,Pydc3,Ppp2r5a,Peli1,Cast,Rps4x,Senp7,Filip1l,Rpl30,Epc1,Rps5,Ibtk,Bcl2,Atp1b3,Tsc22d3,Calcrl,Mcmbp,Lef1,Skil,Rapgef4,Inadl,Npc2
GO:0030529	ribonucleoprotein complex	0.000160545096222661	-8.73693568150991	586	10	0.114942528735632	87	20893	19946,269261,319195,20102,19941,320632,20116,20103,267019,20068	Rpl30,Rpl12,Rpl17,Rps4x,Rpl26,Snrnp200,Rps8,Rps5,Rps15a,Rps17
GO:0015934	large ribosomal subunit	0.000175989389616993	-8.6450868510105	67	4	0.0459770114942529	87	20893	19941,319195,269261,19946	Rpl26,Rpl17,Rpl12,Rpl30
GO:0043229	intracellular organelle	0.000378354359324458	-7.87967934295419	10317	59	0.67816091954023	87	20893	54598,244059,14605,210711,12763,20482,16842,228026,74201,12488,67963,207165,24056,68292,66315,20102,12380,237542,21411,19946,78749,13831,226251,20103,108837,20116,267019,12043,320632,19941,234664,319195,56458,238871,269254,12014,269261,27362,100033459,20068,66313,67245,241230,226849,109711,13609,226442,13018,107022,233789,18103,19419,237860,268297,27360,20740,56338,20449,16451	Calcrl,Chd2,Tsc22d3,Mcmbp,Cmah,Skil,Lef1,Pdk1,Cep97,Cd2ap,Npc2,Bptf,Sh3bp5,Stt3b,Senp7,Rps4x,Cast,Osbpl8,Tcf20,Rpl30,Filip1l,Epc1,Ablim1,Rps5,Ibtk,Rps8,Rps15a,Bcl2,Snrnp200,Rpl26,Nae1,Rpl17,Foxo1,Pde4d,Setx,Bach2,Rpl12,Dnajb9,Pydc3,Rps17,Smurf2,Peli1,St8sia6,Ppp2r5a,Actn1,S1pr1,Zfp281,Ctcf,Gramd3,Smg1,Nme2,Rasgrp1,Ssh2,Scml4,Add3,Sptan1,Txnip,St8sia1,Jak1
GO:0032991	macromolecular complex	0.000428484588257125	-7.75525578730109	4344	32	0.367816091954023	87	20893	210711,16842,20482,56508,12488,74201,12695,228026,207165,16190,20102,19946,13831,267019,20116,20103,12043,11933,320632,19941,238871,319195,11931,269261,20068,66313,226849,30843,107022,13018,18103,20740	Mcmbp,Lef1,Skil,Rapgef4,Cd2ap,Cep97,Inadl,Pdk1,Bptf,Il4ra,Rps4x,Rpl30,Epc1,Rps15a,Rps8,Rps5,Bcl2,Atp1b3,Snrnp200,Rpl26,Pde4d,Rpl17,Atp1b1,Rpl12,Rps17,Smurf2,Ppp2r5a,Fbxl12,Gramd3,Ctcf,Nme2,Sptan1
GO:0090533	cation-transporting ATPase complex	0.00047219630384916	-7.6581157608548	8	2	0.0229885057471264	87	20893	11933,11931	Atp1b3,Atp1b1
GO:0005890	sodium:potassium-exchanging ATPase complex	0.00047219630384916	-7.6581157608548	8	2	0.0229885057471264	87	20893	11933,11931	Atp1b3,Atp1b1
GO:0098533	ATPase dependent transmembrane transport complex	0.00047219630384916	-7.6581157608548	8	2	0.0229885057471264	87	20893	11931,11933	Atp1b1,Atp1b3
GO:0043227	membrane-bounded organelle	0.000614155078624924	-7.39526309065747	10470	59	0.67816091954023	87	20893	56338,20449,16451,233789,18103,19419,268297,27360,20740,13609,226442,13018,109711,67245,241230,226849,27362,100033459,20068,66313,12014,269261,19941,320632,11931,234664,319195,269254,56458,108837,20116,20103,267019,12043,11933,13831,21411,19946,78749,29812,66315,20102,12380,237542,207165,24056,68292,228026,12695,12488,67963,20482,56508,16842,14605,54598,244059,210711,12763	Txnip,St8sia1,Jak1,Smg1,Nme2,Rasgrp1,Scml4,Add3,Sptan1,S1pr1,Zfp281,Ctcf,Actn1,Peli1,St8sia6,Ppp2r5a,Dnajb9,Pydc3,Rps17,Smurf2,Bach2,Rpl12,Rpl26,Snrnp200,Atp1b1,Nae1,Rpl17,Setx,Foxo1,Ibtk,Rps8,Rps5,Rps15a,Bcl2,Atp1b3,Epc1,Tcf20,Rpl30,Filip1l,Ndrg3,Senp7,Rps4x,Cast,Osbpl8,Bptf,Sh3bp5,Stt3b,Pdk1,Inadl,Cd2ap,Npc2,Skil,Rapgef4,Lef1,Tsc22d3,Calcrl,Chd2,Mcmbp,Cmah
GO:0005634	nucleus	0.000924508373075899	-6.98624845030856	5769	38	0.436781609195402	87	20893	109711,13018,226442,268297,27360,233789,18103,56338,16451,234664,319195,56458,269254,320632,269261,12014,100033459,66313,27362,67245,226849,237542,20102,66315,12380,19946,78749,21411,13831,12043,108837,20116,210711,244059,14605,20482,16842,207165	Actn1,Ctcf,Zfp281,Scml4,Add3,Smg1,Nme2,Txnip,Jak1,Nae1,Rpl17,Foxo1,Setx,Snrnp200,Rpl12,Bach2,Pydc3,Smurf2,Dnajb9,Peli1,Ppp2r5a,Osbpl8,Rps4x,Senp7,Cast,Rpl30,Filip1l,Tcf20,Epc1,Bcl2,Ibtk,Rps8,Mcmbp,Chd2,Tsc22d3,Skil,Lef1,Bptf
GO:0043232	intracellular non-membrane-bounded organelle	0.00120723514124836	-6.71942254121897	3236	25	0.28735632183908	87	20893	13018,19946,107022,20102,109711,20103,20116,267019,16451,18103,226251,237860,27360,20740,269261,19941,319195,238871,207165,226849,74201,27362,12488,100033459,20068	Ctcf,Rpl30,Gramd3,Rps4x,Actn1,Rps5,Rps8,Rps15a,Jak1,Nme2,Ablim1,Ssh2,Add3,Sptan1,Rpl12,Rpl26,Rpl17,Pde4d,Bptf,Ppp2r5a,Cep97,Dnajb9,Cd2ap,Pydc3,Rps17
GO:0043228	non-membrane-bounded organelle	0.00120723514124836	-6.71942254121897	3236	25	0.28735632183908	87	20893	207165,226849,74201,12488,27362,100033459,20068,269261,19941,319195,238871,20116,20103,267019,16451,18103,237860,226251,20740,27360,107022,13018,19946,20102,109711	Bptf,Ppp2r5a,Cep97,Cd2ap,Dnajb9,Pydc3,Rps17,Rpl12,Rpl26,Rpl17,Pde4d,Rps8,Rps5,Rps15a,Jak1,Nme2,Ssh2,Ablim1,Sptan1,Add3,Gramd3,Ctcf,Rpl30,Rps4x,Actn1
GO:0005916	fascia adherens	0.00129770345662845	-6.64715914856705	13	2	0.0229885057471264	87	20893	109711,20740	Actn1,Sptan1
GO:0044446	intracellular organelle part	0.00137038643857852	-6.59266250696179	4634	32	0.367816091954023	87	20893	20740,27360,18103,20449,56338,109711,107022,13018,100033459,20068,27362,226849,241230,319195,269254,320632,19941,269261,13831,226251,12043,20116,20103,267019,237542,20102,19946,228026,12488,74201,207165,20482	Sptan1,Add3,Nme2,St8sia1,Txnip,Actn1,Gramd3,Ctcf,Pydc3,Rps17,Dnajb9,Ppp2r5a,St8sia6,Rpl17,Setx,Snrnp200,Rpl26,Rpl12,Epc1,Ablim1,Bcl2,Rps8,Rps5,Rps15a,Osbpl8,Rps4x,Rpl30,Pdk1,Cd2ap,Cep97,Bptf,Skil
GO:0044422	organelle part	0.00269210636652008	-5.91743135589997	4821	32	0.367816091954023	87	20893	226849,241230,27362,100033459,20068,269261,19941,320632,319195,269254,56338,20449,18103,20740,27360,107022,13018,109711,207165,228026,12488,74201,20482,20103,20116,267019,12043,13831,226251,19946,20102,237542	Ppp2r5a,St8sia6,Dnajb9,Pydc3,Rps17,Rpl12,Rpl26,Snrnp200,Rpl17,Setx,Txnip,St8sia1,Nme2,Sptan1,Add3,Gramd3,Ctcf,Actn1,Bptf,Pdk1,Cd2ap,Cep97,Skil,Rps5,Rps8,Rps15a,Bcl2,Epc1,Ablim1,Rpl30,Rps4x,Osbpl8
GO:0005911	cell-cell junction	0.00414704273059453	-5.48535979379352	364	6	0.0689655172413793	87	20893	20740,27360,109711,12488,16428,12695	Sptan1,Add3,Actn1,Cd2ap,Itk,Inadl
GO:0044444	cytoplasmic part	0.00466418161828919	-5.36784289023559	6050	37	0.425287356321839	87	20893	56508,20482,12763,54598,24056,68292,67963,12695,228026,12488,19946,20102,12380,12043,20116,108837,20103,267019,269261,333789,234664,319195,56458,19941,241230,226849,20068,27362,107022,13609,109711,20449,56338,27360,20740,19419,18103	Rapgef4,Skil,Cmah,Calcrl,Sh3bp5,Stt3b,Npc2,Inadl,Pdk1,Cd2ap,Rpl30,Rps4x,Cast,Bcl2,Rps8,Ibtk,Rps5,Rps15a,Rpl12,N4bp2,Nae1,Rpl17,Foxo1,Rpl26,St8sia6,Ppp2r5a,Rps17,Dnajb9,Gramd3,S1pr1,Actn1,St8sia1,Txnip,Add3,Sptan1,Rasgrp1,Nme2
GO:0043231	intracellular membrane-bounded organelle	0.00493110993710686	-5.31219117689502	9252	51	0.586206896551724	87	20893	207165,68292,24056,12488,228026,67963,16842,20482,54598,14605,244059,12763,210711,267019,20116,108837,12043,13831,21411,78749,19946,12380,20102,66315,237542,226849,241230,67245,27362,66313,100033459,12014,269261,320632,269254,56458,319195,234664,56338,16451,20449,19419,18103,233789,27360,20740,268297,226442,13609,13018,109711	Bptf,Stt3b,Sh3bp5,Cd2ap,Pdk1,Npc2,Lef1,Skil,Calcrl,Tsc22d3,Chd2,Cmah,Mcmbp,Rps15a,Rps8,Ibtk,Bcl2,Epc1,Tcf20,Filip1l,Rpl30,Cast,Rps4x,Senp7,Osbpl8,Ppp2r5a,St8sia6,Peli1,Dnajb9,Smurf2,Pydc3,Bach2,Rpl12,Snrnp200,Setx,Foxo1,Rpl17,Nae1,Txnip,Jak1,St8sia1,Rasgrp1,Nme2,Smg1,Add3,Sptan1,Scml4,Zfp281,S1pr1,Ctcf,Actn1
GO:0030018	Z disc	0.00670718052190801	-5.00457660677901	92	3	0.0344827586206897	87	20893	226849,20740,109711	Ppp2r5a,Sptan1,Actn1
GO:0070062	extracellular vesicular exosome	0.00698872401073391	-4.96345728435916	2335	18	0.206896551724138	87	20893	67963,20068,12695,12488,27362,11931,244059,19941,269261,20740,18103,11933,20116,20103,267019,109711,29812,19946	Npc2,Rps17,Inadl,Cd2ap,Dnajb9,Atp1b1,Chd2,Rpl26,Rpl12,Sptan1,Nme2,Atp1b3,Rps8,Rps5,Rps15a,Actn1,Ndrg3,Rpl30
GO:0065010	extracellular membrane-bounded organelle	0.00720479494466624	-4.93300851007913	2342	18	0.206896551724138	87	20893	12695,12488,27362,67963,20068,269261,244059,19941,11931,20103,20116,267019,11933,18103,20740,19946,29812,109711	Inadl,Cd2ap,Dnajb9,Npc2,Rps17,Rpl12,Chd2,Rpl26,Atp1b1,Rps5,Rps8,Rps15a,Atp1b3,Nme2,Sptan1,Rpl30,Ndrg3,Actn1
GO:0043230	extracellular organelle	0.00720479494466624	-4.93300851007913	2342	18	0.206896551724138	87	20893	12695,27362,12488,67963,20068,269261,244059,19941,11931,20116,20103,267019,11933,18103,20740,19946,29812,109711	Inadl,Dnajb9,Cd2ap,Npc2,Rps17,Rpl12,Chd2,Rpl26,Atp1b1,Rps8,Rps5,Rps15a,Atp1b3,Nme2,Sptan1,Rpl30,Ndrg3,Actn1
GO:0005938	cell cortex	0.00734499245637119	-4.91373649639955	184	4	0.0459770114942529	87	20893	12488,109711,27360,20740	Cd2ap,Actn1,Add3,Sptan1
GO:0030173	integral component of Golgi membrane	0.0093286238701596	-4.67466777016111	35	2	0.0229885057471264	87	20893	20449,241230	St8sia1,St8sia6
GO:0031674	I band	0.00988402858121484	-4.61683509919516	106	3	0.0344827586206897	87	20893	226849,109711,20740	Ppp2r5a,Actn1,Sptan1
GO:0031228	intrinsic component of Golgi membrane	0.0103858006112825	-4.5673157315796	37	2	0.0229885057471264	87	20893	241230,20449	St8sia6,St8sia1
GO:0030864	cortical actin cytoskeleton	0.0109333738101695	-4.51593535011735	38	2	0.0229885057471264	87	20893	20740,109711	Sptan1,Actn1
GO:0032127	dense core granule membrane	0.0124408689315337	-4.38676834430874	3	1	0.0114942528735632	87	20893	109711	Actn1
GO:0005967	mitochondrial pyruvate dehydrogenase complex	0.0124408689315337	-4.38676834430874	3	1	0.0114942528735632	87	20893	228026	Pdk1
GO:1902494	catalytic complex	0.0124818259955042	-4.38348161300134	746	8	0.0919540229885057	87	20893	11931,56508,66313,13831,228026,11933,30843,226849	Atp1b1,Rapgef4,Smurf2,Epc1,Pdk1,Atp1b3,Fbxl12,Ppp2r5a
GO:0032777	Piccolo NuA4 histone acetyltransferase complex	0.0165537288839333	-4.10114389233015	4	1	0.0114942528735632	87	20893	13831	Epc1
GO:0032437	cuticular plate	0.0165537288839333	-4.10114389233015	4	1	0.0114942528735632	87	20893	20740	Sptan1
GO:0014704	intercalated disc	0.0170788851665926	-4.06991236402876	48	2	0.0229885057471264	87	20893	20740,109711	Sptan1,Actn1
GO:0005913	cell-cell adherens junction	0.0213215518386477	-3.84803689440434	54	2	0.0229885057471264	87	20893	20740,109711	Sptan1,Actn1
GO:0044291	cell-cell contact zone	0.0220670898018564	-3.81366792958042	55	2	0.0229885057471264	87	20893	20740,109711	Sptan1,Actn1
GO:0030017	sarcomere	0.0227196758199306	-3.78452395371995	145	3	0.0344827586206897	87	20893	226849,109711,20740	Ppp2r5a,Actn1,Sptan1
GO:0016589	NURF complex	0.0247287197675575	-3.69978996718522	6	1	0.0114942528735632	87	20893	207165	Bptf
GO:0005682	U5 snRNP	0.0247287197675575	-3.69978996718522	6	1	0.0114942528735632	87	20893	320632	Snrnp200
GO:0044421	extracellular region part	0.0248755558394206	-3.69386965088379	3262	21	0.241379310344828	87	20893	19946,29812,109711,16010,20103,20116,267019,11933,18103,237860,20740,269261,244059,19941,11931,16190,12695,12488,27362,67963,20068	Rpl30,Ndrg3,Actn1,Igfbp4,Rps5,Rps8,Rps15a,Atp1b3,Nme2,Ssh2,Sptan1,Rpl12,Chd2,Rpl26,Atp1b1,Il4ra,Inadl,Cd2ap,Dnajb9,Npc2,Rps17
GO:0001725	stress fiber	0.025953423054741	-3.65145176844562	60	2	0.0229885057471264	87	20893	109711,226251	Actn1,Ablim1
GO:0031965	nuclear membrane	0.0260989349815716	-3.64586077078982	153	3	0.0344827586206897	87	20893	13831,237542,12043	Epc1,Osbpl8,Bcl2
GO:0031988	membrane-bounded vesicle	0.0261235405519769	-3.64491843429678	2877	19	0.218390804597701	87	20893	11931,244059,19941,20482,269261,67963,20068,12695,12488,27362,109711,29812,19946,20740,18103,11933,20116,20103,267019	Atp1b1,Chd2,Rpl26,Skil,Rpl12,Npc2,Rps17,Inadl,Cd2ap,Dnajb9,Actn1,Ndrg3,Rpl30,Sptan1,Nme2,Atp1b3,Rps8,Rps5,Rps15a
GO:0032432	actin filament bundle	0.0275801510724308	-3.5906589290239	62	2	0.0229885057471264	87	20893	109711,226251	Actn1,Ablim1
GO:0044449	contractile fiber part	0.028340646114296	-3.5634582463099	158	3	0.0344827586206897	87	20893	226849,20740,109711	Ppp2r5a,Sptan1,Actn1
GO:0045254	pyruvate dehydrogenase complex	0.0287909882291424	-3.54769284951672	7	1	0.0114942528735632	87	20893	228026	Pdk1
GO:0030054	cell junction	0.0289171018811922	-3.54332209829012	873	8	0.0919540229885057	87	20893	12488,16428,12695,27360,20740,237860,13723,109711	Cd2ap,Itk,Inadl,Add3,Sptan1,Ssh2,Emb,Actn1
GO:0030863	cortical cytoskeleton	0.0292469696537172	-3.5319793122536	64	2	0.0229885057471264	87	20893	20740,109711	Sptan1,Actn1
GO:0042641	actomyosin	0.0335844337085807	-3.39369260184418	69	2	0.0229885057471264	87	20893	226251,109711	Ablim1,Actn1
GO:0030016	myofibril	0.0336218493481533	-3.3925791451334	169	3	0.0344827586206897	87	20893	226849,109711,20740	Ppp2r5a,Actn1,Sptan1
GO:0031010	ISWI-type complex	0.0368654129558222	-3.30048148576352	9	1	0.0114942528735632	87	20893	207165	Bptf
GO:0005952	cAMP-dependent protein kinase complex	0.0368654129558222	-3.30048148576352	9	1	0.0114942528735632	87	20893	56508	Rapgef4
GO:0005901	caveola	0.0400477657449045	-3.21768239366798	76	2	0.0229885057471264	87	20893	11933,11931	Atp1b3,Atp1b1
GO:0043292	contractile fiber	0.0410309628231162	-3.19342830648321	183	3	0.0344827586206897	87	20893	226849,109711,20740	Ppp2r5a,Actn1,Sptan1
GO:0016020	membrane	0.0417721194543924	-3.17552616069277	9004	46	0.528735632183908	87	20893	226849,241230,66313,20068,100033459,269261,20343,19941,320632,238871,234664,11931,17067,328833,16451,20449,19419,18103,320982,27360,20740,192786,13723,13609,109711,68292,16190,12488,12695,228026,56508,54598,210711,217316,267019,108837,20103,20116,12043,11933,13831,78749,19946,12380,20102,237542	Ppp2r5a,St8sia6,Smurf2,Rps17,Pydc3,Rpl12,Sell,Rpl26,Snrnp200,Pde4d,Nae1,Atp1b1,Ly6c1,Treml2,Jak1,St8sia1,Rasgrp1,Nme2,Arl4c,Add3,Sptan1,Rapgef6,Emb,S1pr1,Actn1,Stt3b,Il4ra,Cd2ap,Inadl,Pdk1,Rapgef4,Calcrl,Mcmbp,Slc16a5,Rps15a,Ibtk,Rps5,Rps8,Bcl2,Atp1b3,Epc1,Filip1l,Rpl30,Cast,Rps4x,Osbpl8
GO:0042555	MCM complex	0.0448734738891224	-3.10390844079382	11	1	0.0114942528735632	87	20893	210711	Mcmbp
GO:0042629	mast cell granule	0.0488527865846944	-3.01894385842131	12	1	0.0114942528735632	87	20893	19419	Rasgrp1
GO:0033270	paranode region of axon	0.0488527865846944	-3.01894385842131	12	1	0.0114942528735632	87	20893	20740	Sptan1
GO:0031982	vesicle	0.0520145329020707	-2.95623212056168	3109	19	0.218390804597701	87	20893	11931,19941,244059,269261,20482,20068,67963,12488,27362,12695,109711,29812,19946,20740,18103,11933,267019,20116,20103	Atp1b1,Rpl26,Chd2,Rpl12,Skil,Rps17,Npc2,Cd2ap,Dnajb9,Inadl,Actn1,Ndrg3,Rpl30,Sptan1,Nme2,Atp1b3,Rps15a,Rps8,Rps5
GO:0031430	M band	0.0567623113881384	-2.86888270538872	14	1	0.0114942528735632	87	20893	226849	Ppp2r5a
GO:0031045	dense core granule	0.0567623113881384	-2.86888270538872	14	1	0.0114942528735632	87	20893	109711	Actn1
