TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
GO:0050789	regulation of biological process	6.20760337433014e-07	-14.2923207595627	9870	74	0.711538461538462	104	20899	16184,13663,14827,20371,14062,21938,17101,16189,14815,12769,63913,18035,19883,12047,107321,50778,16162,75292,16182,74007,19291,226591,80901,15257,27061,22376,225845,20893,11843,70086,20467,22035,50905,225825,22027,16452,17059,12772,269941,17127,18813,12774,72065,107568,12444,27007,20708,18003,14828,50769,59048,22780,17999,216344,26943,67168,19651,19664,19219,14744,50928,50527,20715,75423,22779,15902,75345,72183,11804,21942,16963,68652,16414,68501	Il2ra,Ei24,Pdia3,Foxp3,F2r,Tnfrsf1b,Lyst,Il4,Nr3c1,Ccr9,Fam129a,Nfkbia,Rora,Bcl2a1d,Lpxn,Rgs1,Il12rb2,Prkd3,Il18r1,Btbd11,Purb,Tiprl,Cxcr6,Hipk1,Bcap31,Was,Pla2g16,Bhlhe40,Arf4,Cysltr2,Sin3b,Tnfsf10,Il17rb,Cd226,Hsp90b1,Jak2,Klrb1c,Ccr2,Chsy1,Smad3,Pa2g4,Ccr5,Rap2c,Wwp1,Ccnd2,Klrk1,Serpinb6b,Nedd9,Hspa5,Atp8a2,C1galt1c1,Ikzf3,Nedd4,Rab21,Serinc3,Lpar6,Rbl2,Rbpj,Ptger4,Gpr65,Klrg1,Ero1l,Serpina3g,Arl5a,Ikzf2,Id2,Slamf7,Snx6,Aplp2,Tnfrsf9,Xcl1,Tab2,Itgb2,Nsmce2
GO:0070887	cellular response to chemical stimulus	7.95732576803175e-07	-14.0440026663388	1481	23	0.221153846153846	104	20899	16452,16414,229900,21938,50905,16963,18035,19883,14815,12769,22027,17101,15902,12774,14828,27007,12772,17127,80901,16182,50527,16184,100702	Jak2,Itgb2,Gbp7,Tnfrsf1b,Il17rb,Xcl1,Nfkbia,Rora,Nr3c1,Ccr9,Hsp90b1,Lyst,Id2,Ccr5,Hspa5,Klrk1,Ccr2,Smad3,Cxcr6,Il18r1,Ero1l,Il2ra,Gbp6
GO:0071310	cellular response to organic substance	1.13408513797198e-06	-13.6896842779002	1172	20	0.192307692307692	104	20899	19883,18035,16963,22027,12769,14815,229900,50905,21938,16452,80901,17127,16184,50527,16182,100702,12772,14828,27007,12774	Rora,Nfkbia,Xcl1,Hsp90b1,Ccr9,Nr3c1,Gbp7,Il17rb,Tnfrsf1b,Jak2,Cxcr6,Smad3,Il2ra,Ero1l,Il18r1,Gbp6,Ccr2,Hspa5,Klrk1,Ccr5
GO:0002694	regulation of leukocyte activation	1.2709648552608e-06	-13.5757342173896	347	11	0.105769230769231	104	20899	75345,15902,16963,19883,16189,20371,17101,16184,225825,22780,12772	Slamf7,Id2,Xcl1,Rora,Il4,Foxp3,Lyst,Il2ra,Cd226,Ikzf3,Ccr2
GO:0030098	lymphocyte differentiation	1.33842951962428e-06	-13.5240136316113	216	9	0.0865384615384615	104	20899	19664,12047,15902,107568,19883,20371,16189,16182,19219	Rbpj,Bcl2a1d,Id2,Wwp1,Rora,Foxp3,Il4,Il18r1,Ptger4
GO:0043207	response to external biotic stimulus	1.34776046387587e-06	-13.5170662586857	590	14	0.134615384615385	104	20899	100702,17101,16189,18035,16963,17127,16162,19219,21938,229900,27007,19664,16452,14062	Gbp6,Lyst,Il4,Nfkbia,Xcl1,Smad3,Il12rb2,Ptger4,Tnfrsf1b,Gbp7,Klrk1,Rbpj,Jak2,F2r
GO:0051707	response to other organism	1.34776046387587e-06	-13.5170662586857	590	14	0.134615384615385	104	20899	16162,21938,19219,229900,17101,100702,16189,18035,17127,16963,16452,14062,27007,19664	Il12rb2,Tnfrsf1b,Ptger4,Gbp7,Lyst,Gbp6,Il4,Nfkbia,Smad3,Xcl1,Jak2,F2r,Klrk1,Rbpj
GO:0065007	biological regulation	1.55733790597715e-06	-13.3725326649097	10274	75	0.721153846153846	104	20899	20371,13663,16184,14827,67861,14062,21938,16189,12769,14815,17101,19883,63913,18035,107321,12047,16162,50778,75292,226591,74007,19291,16182,80901,15257,22376,225845,27061,20893,70086,11843,50905,22035,20467,225825,22027,16452,17059,12772,269941,17127,12774,18813,72065,107568,12444,27007,18003,14828,20708,50769,22780,17999,59048,216344,26943,67168,19651,19664,19219,14744,50928,50527,20715,75423,15902,22779,75345,72183,21942,11804,16963,16414,68652,68501	Foxp3,Ei24,Il2ra,Pdia3,Akr1b10,F2r,Tnfrsf1b,Il4,Ccr9,Nr3c1,Lyst,Rora,Fam129a,Nfkbia,Lpxn,Bcl2a1d,Il12rb2,Rgs1,Prkd3,Tiprl,Btbd11,Purb,Il18r1,Cxcr6,Hipk1,Was,Pla2g16,Bcap31,Bhlhe40,Cysltr2,Arf4,Il17rb,Tnfsf10,Sin3b,Cd226,Hsp90b1,Jak2,Klrb1c,Ccr2,Chsy1,Smad3,Ccr5,Pa2g4,Rap2c,Wwp1,Ccnd2,Klrk1,Nedd9,Hspa5,Serpinb6b,Atp8a2,Ikzf3,Nedd4,C1galt1c1,Rab21,Serinc3,Lpar6,Rbl2,Rbpj,Ptger4,Gpr65,Klrg1,Ero1l,Serpina3g,Arl5a,Id2,Ikzf2,Slamf7,Snx6,Tnfrsf9,Aplp2,Xcl1,Itgb2,Tab2,Nsmce2
GO:0031348	negative regulation of defense response	1.73833265805007e-06	-13.2625841466456	115	7	0.0673076923076923	104	20899	17127,19883,16189,20371,16184,19219,21938	Smad3,Rora,Il4,Foxp3,Il2ra,Ptger4,Tnfrsf1b
GO:0008219	cell death	2.00447593209229e-06	-13.1201279118742	897	17	0.163461538461538	104	20899	12774,27061,14062,14744,13663,16184,50527,19291,17127,20715,15257,16452,12047,21938,22035,21936,16189	Ccr5,Bcap31,F2r,Gpr65,Ei24,Il2ra,Ero1l,Purb,Smad3,Serpina3g,Hipk1,Jak2,Bcl2a1d,Tnfrsf1b,Tnfsf10,Tnfrsf18,Il4
GO:0042093	T-helper cell differentiation	2.11753377877321e-06	-13.0652584583523	19	4	0.0384615384615385	104	20899	19219,16189,16182,19883	Ptger4,Il4,Il18r1,Rora
GO:0002294	CD4-positive, alpha-beta T cell differentiation involved in immune response	2.11753377877321e-06	-13.0652584583523	19	4	0.0384615384615385	104	20899	16182,16189,19883,19219	Il18r1,Il4,Rora,Ptger4
GO:0016265	death	2.19336451598188e-06	-13.0300738843832	903	17	0.163461538461538	104	20899	20715,17127,15257,13663,16184,19291,50527,14744,14062,27061,12774,16189,21936,21938,22035,12047,16452	Serpina3g,Smad3,Hipk1,Ei24,Il2ra,Purb,Ero1l,Gpr65,F2r,Bcap31,Ccr5,Il4,Tnfrsf18,Tnfrsf1b,Tnfsf10,Bcl2a1d,Jak2
GO:0046632	alpha-beta T cell differentiation	2.29411178338003e-06	-12.9851648118567	43	5	0.0480769230769231	104	20899	20371,16189,16182,19883,19219	Foxp3,Il4,Il18r1,Rora,Ptger4
GO:0002699	positive regulation of immune effector process	3.03789796657067e-06	-12.7043447400786	125	7	0.0673076923076923	104	20899	12772,225825,17059,20371,27007,16189,16963	Ccr2,Cd226,Klrb1c,Foxp3,Klrk1,Il4,Xcl1
GO:0032649	regulation of interferon-gamma production	3.14956002182787e-06	-12.6682477904925	81	6	0.0576923076923077	104	20899	16963,27007,20371,16182,16162,12772	Xcl1,Klrk1,Foxp3,Il18r1,Il12rb2,Ccr2
GO:0002292	T cell differentiation involved in immune response	3.24477881684531e-06	-12.63846337135	21	4	0.0384615384615385	104	20899	19219,16189,16182,19883	Ptger4,Il4,Il18r1,Rora
GO:0002293	alpha-beta T cell differentiation involved in immune response	3.24477881684531e-06	-12.63846337135	21	4	0.0384615384615385	104	20899	19219,19883,16189,16182	Ptger4,Rora,Il4,Il18r1
GO:0030217	T cell differentiation	3.37671291235726e-06	-12.598607832802	127	7	0.0673076923076923	104	20899	19883,16182,12047,20371,16189,107568,19219	Rora,Il18r1,Bcl2a1d,Foxp3,Il4,Wwp1,Ptger4
GO:0006915	apoptotic process	3.45079225057773e-06	-12.5769067154351	832	16	0.153846153846154	104	20899	14744,19291,50527,16184,13663,15257,17127,20715,27061,14062,22035,21938,21936,16189,16452,12047	Gpr65,Purb,Ero1l,Il2ra,Ei24,Hipk1,Smad3,Serpina3g,Bcap31,F2r,Tnfsf10,Tnfrsf1b,Tnfrsf18,Il4,Jak2,Bcl2a1d
GO:0010033	response to organic substance	3.72805607552966e-06	-12.4996236195347	1745	24	0.230769230769231	104	20899	27007,14828,12774,14062,16184,16182,100702,50527,20715,17127,80901,16162,19219,12772,16452,12769,14815,22027,16963,18035,19883,21938,50905,229900	Klrk1,Hspa5,Ccr5,F2r,Il2ra,Il18r1,Gbp6,Ero1l,Serpina3g,Smad3,Cxcr6,Il12rb2,Ptger4,Ccr2,Jak2,Ccr9,Nr3c1,Hsp90b1,Xcl1,Nfkbia,Rora,Tnfrsf1b,Il17rb,Gbp7
GO:0002703	regulation of leukocyte mediated immunity	3.74648261949568e-06	-12.4946931262838	129	7	0.0673076923076923	104	20899	225825,17059,12772,16963,16189,20371,27007	Cd226,Klrb1c,Ccr2,Xcl1,Il4,Foxp3,Klrk1
GO:0002287	alpha-beta T cell activation involved in immune response	3.95068827762684e-06	-12.4416207467301	22	4	0.0384615384615385	104	20899	16189,16182,19883,19219	Il4,Il18r1,Rora,Ptger4
GO:0048519	negative regulation of biological process	4.26183580269844e-06	-12.3658105509102	3570	37	0.355769230769231	104	20899	72183,20893,21942,11843,15902,225845,19291,50527,15257,50778,19219,16452,22027,16963,20467,14828,12774,18813,107568,72065,14062,20371,13663,16184,269941,17127,12772,107321,12047,19664,16189,14815,18035,63913,19883,21938,17999	Snx6,Bhlhe40,Tnfrsf9,Arf4,Id2,Pla2g16,Purb,Ero1l,Hipk1,Rgs1,Ptger4,Jak2,Hsp90b1,Xcl1,Sin3b,Hspa5,Ccr5,Pa2g4,Wwp1,Rap2c,F2r,Foxp3,Ei24,Il2ra,Chsy1,Smad3,Ccr2,Lpxn,Bcl2a1d,Rbpj,Il4,Nr3c1,Nfkbia,Fam129a,Rora,Tnfrsf1b,Nedd4
GO:0012501	programmed cell death	4.88061554058544e-06	-12.2302392106877	855	16	0.153846153846154	104	20899	12047,16452,16189,21938,22035,21936,27061,14062,13663,16184,19291,50527,17127,20715,15257,14744	Bcl2a1d,Jak2,Il4,Tnfrsf1b,Tnfsf10,Tnfrsf18,Bcap31,F2r,Ei24,Il2ra,Purb,Ero1l,Smad3,Serpina3g,Hipk1,Gpr65
GO:0031343	positive regulation of cell killing	4.91202710056684e-06	-12.2238238499183	50	5	0.0480769230769231	104	20899	16963,27007,17059,225825,12774	Xcl1,Klrk1,Klrb1c,Cd226,Ccr5
GO:0042832	defense response to protozoan	5.69513261349203e-06	-12.0758986753851	24	4	0.0384615384615385	104	20899	229900,17101,100702,16189	Gbp7,Lyst,Gbp6,Il4
GO:0046631	alpha-beta T cell activation	5.97797209305387e-06	-12.0274291623881	52	5	0.0480769230769231	104	20899	19219,19883,20371,16189,16182	Ptger4,Rora,Foxp3,Il4,Il18r1
GO:0030101	natural killer cell activation	5.97797209305387e-06	-12.0274291623881	52	5	0.0480769230769231	104	20899	17059,15902,27007,16182,16414	Klrb1c,Id2,Klrk1,Il18r1,Itgb2
GO:0050776	regulation of immune response	6.15895549592386e-06	-11.9976033571462	409	11	0.105769230769231	104	20899	17059,27007,12047,12772,225825,16184,20371,16189,18035,17127,16963	Klrb1c,Klrk1,Bcl2a1d,Ccr2,Cd226,Il2ra,Foxp3,Il4,Nfkbia,Smad3,Xcl1
GO:0032101	regulation of response to external stimulus	7.24906156764216e-06	-11.8346385364215	500	12	0.115384615384615	104	20899	16452,12774,14062,16184,16189,20371,19883,17127,16963,12772,21938,19219	Jak2,Ccr5,F2r,Il2ra,Il4,Foxp3,Rora,Smad3,Xcl1,Ccr2,Tnfrsf1b,Ptger4
GO:0048523	negative regulation of cellular process	7.4554849816687e-06	-11.8065605573137	3202	34	0.326923076923077	104	20899	17999,14815,16189,18035,63913,19883,12047,107321,19664,12772,20371,13663,16184,17127,12774,18813,107568,14062,72065,14828,20467,22027,16963,16452,19219,50778,19291,15257,15902,225845,72183,20893,21942,11843	Nedd4,Nr3c1,Il4,Nfkbia,Fam129a,Rora,Bcl2a1d,Lpxn,Rbpj,Ccr2,Foxp3,Ei24,Il2ra,Smad3,Ccr5,Pa2g4,Wwp1,F2r,Rap2c,Hspa5,Sin3b,Hsp90b1,Xcl1,Jak2,Ptger4,Rgs1,Purb,Hipk1,Id2,Pla2g16,Snx6,Bhlhe40,Tnfrsf9,Arf4
