TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
GO:0005790	smooth endoplasmic reticulum	0.000519788049892295	-7.56208942583975	30	3	0.0272727272727273	110	20893	14828,22027,14827	Hspa5,Hsp90b1,Pdia3
GO:0020005	symbiont-containing vacuole membrane	0.000753371440853999	-7.19095217044102	8	2	0.0181818181818182	110	20893	229900,100702	Gbp7,Gbp6
GO:0020003	symbiont-containing vacuole	0.000965290071677774	-6.94308190938193	9	2	0.0181818181818182	110	20893	100702,229900	Gbp6,Gbp7
GO:0030430	host cell cytoplasm	0.00120246562031319	-6.72338114656921	10	2	0.0181818181818182	110	20893	100702,229900	Gbp6,Gbp7
GO:0033646	host intracellular part	0.00120246562031319	-6.72338114656921	10	2	0.0181818181818182	110	20893	229900,100702	Gbp7,Gbp6
GO:0033655	host cell cytoplasm part	0.00120246562031319	-6.72338114656921	10	2	0.0181818181818182	110	20893	100702,229900	Gbp6,Gbp7
GO:0043656	intracellular region of host	0.00120246562031319	-6.72338114656921	10	2	0.0181818181818182	110	20893	100702,229900	Gbp6,Gbp7
GO:0032580	Golgi cisterna membrane	0.00120246562031319	-6.72338114656921	10	2	0.0181818181818182	110	20893	27061,269941	Bcap31,Chsy1
GO:0044425	membrane part	0.00136956090676951	-6.59326509652279	6739	51	0.463636363636364	110	20893	75345,21936,19219,13663,27007,16189,50769,17999,22027,50905,16182,12774,12757,70086,12769,21938,16452,14744,110454,14828,225825,11872,16643,11804,74007,22035,67168,100041546,59048,104725,50527,16414,80901,269941,20527,72265,50928,12772,14062,225845,27061,21942,21763,17059,54613,20452,16184,11843,26943,16162,72310	Slamf7,Tnfrsf18,Ptger4,Ei24,Klrk1,Il4,Atp8a2,Nedd4,Hsp90b1,Il17rb,Il18r1,Ccr5,Clta,Cysltr2,Ccr9,Tnfrsf1b,Jak2,Gpr65,Ly6a,Hspa5,Cd226,Art2b,Klrd1,Aplp2,Btbd11,Tnfsf10,Lpar6,Ly6c2,C1galt1c1,Sptssa,Ero1l,Itgb2,Cxcr6,Chsy1,Slc2a3,Tram1,Klrg1,Ccr2,F2r,Pla2g16,Bcap31,Tnfrsf9,Tex2,Klrb1c,St3gal6,St8sia4,Il2ra,Arf4,Serinc3,Il12rb2,Nkg7
GO:0033643	host cell part	0.00146463112573066	-6.52615185952799	11	2	0.0181818181818182	110	20893	229900,100702	Gbp7,Gbp6
GO:0000139	Golgi membrane	0.00196485263010848	-6.23233803387363	168	5	0.0454545454545455	110	20893	27061,20452,12757,54613,269941	Bcap31,St8sia4,Clta,St3gal6,Chsy1
GO:0018995	host	0.00239842868437741	-6.03294147089034	14	2	0.0181818181818182	110	20893	229900,100702	Gbp7,Gbp6
GO:0043657	host cell	0.00239842868437741	-6.03294147089034	14	2	0.0181818181818182	110	20893	100702,229900	Gbp6,Gbp7
GO:0002102	podosome	0.00239842868437741	-6.03294147089034	14	2	0.0181818181818182	110	20893	107321,326618	Lpxn,Tpm4
GO:0012505	endomembrane system	0.00248050068096689	-5.99929485169513	2952	27	0.245454545454545	110	20893	50527,13663,12444,104725,20527,50769,22027,269941,72183,19244,14827,72265,20491,12757,12774,72065,27061,216344,225845,17127,11843,54613,20452,67838,14828,26943,20893	Ero1l,Ei24,Ccnd2,Sptssa,Slc2a3,Atp8a2,Hsp90b1,Chsy1,Snx6,Ptp4a2,Pdia3,Tram1,Sla,Clta,Ccr5,Rap2c,Bcap31,Rab21,Pla2g16,Smad3,Arf4,St3gal6,St8sia4,Dnajb11,Hspa5,Serinc3,Bhlhe40
GO:0005737	cytoplasm	0.00250467123003672	-5.98959779855308	9093	63	0.572727272727273	110	20893	19664,50905,19651,22376,20467,15902,68523,63913,74114,12757,12774,107321,15257,13663,14827,19244,50769,22027,17999,14828,75292,14815,20893,20715,229900,50778,68652,17127,21938,107526,107568,16452,18035,67895,226591,326618,17101,72265,72065,20491,16963,20371,104725,12444,50527,72183,20527,269941,26943,67861,22780,225845,14062,216344,27061,67838,100702,20452,54613,12047,18813,18003,11843	Rbpj,Il17rb,Rbl2,Was,Sin3b,Id2,Fam96b,Fam129a,Crot,Clta,Ccr5,Lpxn,Hipk1,Ei24,Pdia3,Ptp4a2,Atp8a2,Hsp90b1,Nedd4,Hspa5,Prkd3,Nr3c1,Bhlhe40,Serpina3g,Gbp7,Rgs1,Tab2,Smad3,Tnfrsf1b,Gimap4,Wwp1,Jak2,Nfkbia,Ppa1,Tiprl,Tpm4,Lyst,Tram1,Rap2c,Sla,Xcl1,Foxp3,Sptssa,Ccnd2,Ero1l,Snx6,Slc2a3,Chsy1,Serinc3,Akr1b10,Ikzf3,Pla2g16,F2r,Rab21,Bcap31,Dnajb11,Gbp6,St8sia4,St3gal6,Bcl2a1d,Pa2g4,Nedd9,Arf4
GO:0045121	membrane raft	0.00265283316611935	-5.9321270907947	262	6	0.0545454545454545	110	20893	20527,17999,16414,16452,21938,14062	Slc2a3,Nedd4,Itgb2,Jak2,Tnfrsf1b,F2r
GO:0005622	intracellular	0.00277522752308351	-5.8870225448444	12044	78	0.709090909090909	110	20893	75423,22780,14062,11843,18003,72065,20371,50527,269941,72183,14815,75292,11804,68652,20715,229900,50778,67895,226591,110454,16452,101861,17101,20467,15902,276950,19883,107321,15257,20708,22027,26943,107684,67861,225845,27061,216344,20452,54613,100702,67838,18813,12047,72265,22779,20623,20491,104725,16963,12444,20527,68501,14828,20893,107568,21938,107526,17127,18035,326618,66070,19664,22376,19651,50905,63913,231932,68523,12774,12757,74114,19219,19291,13663,14827,17999,50769,19244	Arl5a,Ikzf3,F2r,Arf4,Nedd9,Rap2c,Foxp3,Ero1l,Chsy1,Snx6,Nr3c1,Prkd3,Aplp2,Tab2,Serpina3g,Gbp7,Rgs1,Ppa1,Tiprl,Ly6a,Jak2,Ints4,Lyst,Sin3b,Id2,Slfn8,Rora,Lpxn,Hipk1,Serpinb6b,Hsp90b1,Serinc3,Coro2a,Akr1b10,Pla2g16,Bcap31,Rab21,St8sia4,St3gal6,Gbp6,Dnajb11,Pa2g4,Bcl2a1d,Tram1,Ikzf2,Snrk,Sla,Sptssa,Xcl1,Ccnd2,Slc2a3,Nsmce2,Hspa5,Bhlhe40,Wwp1,Tnfrsf1b,Gimap4,Smad3,Nfkbia,Tpm4,Cwc15,Rbpj,Was,Rbl2,Il17rb,Fam129a,Gimap7,Fam96b,Ccr5,Clta,Crot,Ptger4,Purb,Ei24,Pdia3,Nedd4,Atp8a2,Ptp4a2
GO:0043227	membrane-bounded organelle	0.00286343507172135	-5.85573330083431	10470	70	0.636363636363636	110	20893	72265,22779,20623,20491,12444,104725,59048,20527,68501,26905,26943,67861,27061,216344,225845,18813,12047,54613,20452,100702,67838,63913,68523,19664,22376,19651,12757,12774,74114,13663,19291,50769,17999,19244,14827,14828,20893,18035,21938,107568,17127,27357,66070,72065,50527,20371,269941,72183,16414,22780,14062,18003,11843,19883,20467,15902,107321,15257,22027,14815,75292,68652,20715,22035,229900,11804,226591,67895,16452,101861	Tram1,Ikzf2,Snrk,Sla,Ccnd2,Sptssa,C1galt1c1,Slc2a3,Nsmce2,Eif2s3x,Serinc3,Akr1b10,Bcap31,Rab21,Pla2g16,Pa2g4,Bcl2a1d,St3gal6,St8sia4,Gbp6,Dnajb11,Fam129a,Fam96b,Rbpj,Was,Rbl2,Clta,Ccr5,Crot,Ei24,Purb,Atp8a2,Nedd4,Ptp4a2,Pdia3,Hspa5,Bhlhe40,Nfkbia,Tnfrsf1b,Wwp1,Smad3,Gyg,Cwc15,Rap2c,Ero1l,Foxp3,Chsy1,Snx6,Itgb2,Ikzf3,F2r,Nedd9,Arf4,Rora,Sin3b,Id2,Lpxn,Hipk1,Hsp90b1,Nr3c1,Prkd3,Tab2,Serpina3g,Tnfsf10,Gbp7,Aplp2,Tiprl,Ppa1,Jak2,Ints4
GO:0043226	organelle	0.00297278682508003	-5.81825544117642	11266	74	0.672727272727273	110	20893	16452,226591,67895,101861,17101,75292,14815,11804,20715,22035,229900,68652,15257,22027,20467,15902,19883,107321,14062,11843,18003,22780,20371,50527,16414,72183,269941,72065,17127,107568,21938,18035,66070,27357,326618,14828,20893,19291,13663,14827,19244,17999,50769,19664,19651,22376,68523,231932,63913,74114,12757,12774,225845,27061,216344,67838,20452,54613,100702,12047,18813,26943,26905,107684,67861,104725,59048,12444,20527,68501,72265,20623,20491,22779	Jak2,Tiprl,Ppa1,Ints4,Lyst,Prkd3,Nr3c1,Aplp2,Serpina3g,Tnfsf10,Gbp7,Tab2,Hipk1,Hsp90b1,Sin3b,Id2,Rora,Lpxn,F2r,Arf4,Nedd9,Ikzf3,Foxp3,Ero1l,Itgb2,Snx6,Chsy1,Rap2c,Smad3,Wwp1,Tnfrsf1b,Nfkbia,Cwc15,Gyg,Tpm4,Hspa5,Bhlhe40,Purb,Ei24,Pdia3,Ptp4a2,Nedd4,Atp8a2,Rbpj,Rbl2,Was,Fam96b,Gimap7,Fam129a,Crot,Clta,Ccr5,Pla2g16,Bcap31,Rab21,Dnajb11,St8sia4,St3gal6,Gbp6,Bcl2a1d,Pa2g4,Serinc3,Eif2s3x,Coro2a,Akr1b10,Sptssa,C1galt1c1,Ccnd2,Slc2a3,Nsmce2,Tram1,Snrk,Sla,Ikzf2
GO:0044216	other organism cell	0.00314110823620633	-5.76317959986418	16	2	0.0181818181818182	110	20893	100702,229900	Gbp6,Gbp7
GO:0044217	other organism part	0.00314110823620633	-5.76317959986418	16	2	0.0181818181818182	110	20893	229900,100702	Gbp7,Gbp6
GO:0043245	extraorganismal space	0.00314110823620633	-5.76317959986418	16	2	0.0181818181818182	110	20893	229900,100702	Gbp7,Gbp6
GO:0044215	other organism	0.00314110823620633	-5.76317959986418	16	2	0.0181818181818182	110	20893	229900,100702	Gbp7,Gbp6
GO:0031224	intrinsic component of membrane	0.00330586855197157	-5.71205604081794	5945	45	0.409090909090909	110	20893	16182,50905,70086,12774,13663,21936,19219,75345,50769,27007,16643,225825,14828,11872,22035,67168,100041546,11804,74007,14744,110454,12769,21938,50928,72265,50527,104725,59048,80901,20527,269941,16414,26943,72310,16162,21763,27061,21942,12772,225845,14062,16184,17059,54613,20452	Il18r1,Il17rb,Cysltr2,Ccr5,Ei24,Tnfrsf18,Ptger4,Slamf7,Atp8a2,Klrk1,Klrd1,Cd226,Hspa5,Art2b,Tnfsf10,Lpar6,Ly6c2,Aplp2,Btbd11,Gpr65,Ly6a,Ccr9,Tnfrsf1b,Klrg1,Tram1,Ero1l,Sptssa,C1galt1c1,Cxcr6,Slc2a3,Chsy1,Itgb2,Serinc3,Nkg7,Il12rb2,Tex2,Bcap31,Tnfrsf9,Ccr2,Pla2g16,F2r,Il2ra,Klrb1c,St3gal6,St8sia4
GO:0065010	extracellular membrane-bounded organelle	0.00489580529194387	-5.31937650336523	2342	22	0.2	110	20893	67895,216344,11843,18813,100702,54613,27357,26905,14828,229900,22035,11804,59048,20527,22027,19244,16414,14827,63913,19651,22376,72065	Ppa1,Rab21,Arf4,Pa2g4,Gbp6,St3gal6,Gyg,Eif2s3x,Hspa5,Gbp7,Tnfsf10,Aplp2,C1galt1c1,Slc2a3,Hsp90b1,Ptp4a2,Itgb2,Pdia3,Fam129a,Rbl2,Was,Rap2c
GO:0043230	extracellular organelle	0.00489580529194387	-5.31937650336523	2342	22	0.2	110	20893	22376,19651,63913,72065,59048,14827,16414,19244,20527,22027,14828,26905,11804,229900,22035,216344,67895,27357,100702,54613,18813,11843	Was,Rbl2,Fam129a,Rap2c,C1galt1c1,Pdia3,Itgb2,Ptp4a2,Slc2a3,Hsp90b1,Hspa5,Eif2s3x,Aplp2,Gbp7,Tnfsf10,Rab21,Ppa1,Gyg,Gbp6,St3gal6,Pa2g4,Arf4
GO:0098588	bounding membrane of organelle	0.0065847001741889	-5.02300647645767	1004	12	0.109090909090909	110	20893	12757,72065,14828,20527,269941,22027,72183,12047,20452,54613,50527,27061	Clta,Rap2c,Hspa5,Slc2a3,Chsy1,Hsp90b1,Snx6,Bcl2a1d,St8sia4,St3gal6,Ero1l,Bcap31
GO:0005901	caveola	0.00755482035061532	-4.88556946241305	76	3	0.0272727272727273	110	20893	20527,14062,16452	Slc2a3,F2r,Jak2
GO:0070062	extracellular vesicular exosome	0.00975918409895214	-4.62954647847035	2335	21	0.190909090909091	110	20893	22035,11804,26905,14828,11843,18813,100702,54613,27357,216344,67895,72065,63913,19651,22376,20527,22027,19244,16414,14827,59048	Tnfsf10,Aplp2,Eif2s3x,Hspa5,Arf4,Pa2g4,Gbp6,St3gal6,Gyg,Rab21,Ppa1,Rap2c,Fam129a,Rbl2,Was,Slc2a3,Hsp90b1,Ptp4a2,Itgb2,Pdia3,C1galt1c1
GO:0043229	intracellular organelle	0.00976183771059699	-4.62927460626129	10317	67	0.609090909090909	110	20893	107321,20467,15902,19883,22027,15257,11804,68652,229900,20715,14815,75292,101861,17101,226591,16452,72065,269941,72183,20371,50527,22780,11843,18003,14062,12757,12774,74114,19651,19664,22376,231932,68523,14827,50769,17999,19244,13663,19291,20893,14828,66070,326618,21938,107568,17127,18035,22779,20491,20623,72265,20527,68501,104725,12444,107684,67861,26943,100702,54613,20452,67838,18813,12047,225845,27061,216344	Lpxn,Sin3b,Id2,Rora,Hsp90b1,Hipk1,Aplp2,Tab2,Gbp7,Serpina3g,Nr3c1,Prkd3,Ints4,Lyst,Tiprl,Jak2,Rap2c,Chsy1,Snx6,Foxp3,Ero1l,Ikzf3,Arf4,Nedd9,F2r,Clta,Ccr5,Crot,Rbl2,Rbpj,Was,Gimap7,Fam96b,Pdia3,Atp8a2,Nedd4,Ptp4a2,Ei24,Purb,Bhlhe40,Hspa5,Cwc15,Tpm4,Tnfrsf1b,Wwp1,Smad3,Nfkbia,Ikzf2,Sla,Snrk,Tram1,Slc2a3,Nsmce2,Sptssa,Ccnd2,Coro2a,Akr1b10,Serinc3,Gbp6,St3gal6,St8sia4,Dnajb11,Pa2g4,Bcl2a1d,Pla2g16,Bcap31,Rab21
GO:0000806	Y chromosome	0.0105023738155155	-4.55615396970222	2	1	0.00909090909090909	110	20893	20467	Sin3b
GO:0071144	SMAD2-SMAD3 protein complex	0.0105023738155155	-4.55615396970222	2	1	0.00909090909090909	110	20893	17127	Smad3
GO:0030849	autosome	0.0105023738155155	-4.55615396970222	2	1	0.00909090909090909	110	20893	20467	Sin3b
GO:0016021	integral component of membrane	0.011450933639501	-4.46968401173837	5807	42	0.381818181818182	110	20893	16162,72310,26943,17059,20452,54613,16184,12772,225845,14062,21942,27061,21763,72265,50928,16414,269941,80901,20527,59048,104725,50527,11804,74007,67168,22035,225825,14828,16643,12769,21938,14744,12774,70086,50905,16182,27007,50769,21936,75345,19219,13663	Il12rb2,Nkg7,Serinc3,Klrb1c,St8sia4,St3gal6,Il2ra,Ccr2,Pla2g16,F2r,Tnfrsf9,Bcap31,Tex2,Tram1,Klrg1,Itgb2,Chsy1,Cxcr6,Slc2a3,C1galt1c1,Sptssa,Ero1l,Aplp2,Btbd11,Lpar6,Tnfsf10,Cd226,Hspa5,Klrd1,Ccr9,Tnfrsf1b,Gpr65,Ccr5,Cysltr2,Il17rb,Il18r1,Klrk1,Atp8a2,Tnfrsf18,Slamf7,Ptger4,Ei24
GO:0031090	organelle membrane	0.0114994644728987	-4.46545481227126	1492	15	0.136363636363636	110	20893	54613,20452,269941,22027,20527,12047,72183,17127,27061,50527,12444,12757,72065,14828,22376	St3gal6,St8sia4,Chsy1,Hsp90b1,Slc2a3,Bcl2a1d,Snx6,Smad3,Bcap31,Ero1l,Ccnd2,Clta,Rap2c,Hspa5,Was
GO:0044444	cytoplasmic part	0.0140553776229875	-4.264750207465	6050	43	0.390909090909091	110	20893	13663,14827,19244,50769,17999,22027,15902,68523,74114,12774,12757,107526,21938,18035,16452,326618,17101,14828,14815,20893,229900,16963,104725,12444,50527,72183,269941,20527,72265,72065,20491,225845,14062,216344,27061,67838,100702,54613,20452,12047,11843,26943,67861	Ei24,Pdia3,Ptp4a2,Atp8a2,Nedd4,Hsp90b1,Id2,Fam96b,Crot,Ccr5,Clta,Gimap4,Tnfrsf1b,Nfkbia,Jak2,Tpm4,Lyst,Hspa5,Nr3c1,Bhlhe40,Gbp7,Xcl1,Sptssa,Ccnd2,Ero1l,Snx6,Chsy1,Slc2a3,Tram1,Rap2c,Sla,Pla2g16,F2r,Rab21,Bcap31,Dnajb11,Gbp6,St3gal6,St8sia4,Bcl2a1d,Arf4,Serinc3,Akr1b10
GO:0030173	integral component of Golgi membrane	0.0145946514031866	-4.22710015963505	35	2	0.0181818181818182	110	20893	54613,20452	St3gal6,St8sia4
GO:0002193	MAML1-RBP-Jkappa- ICN1 complex	0.0157124996534177	-4.15329872712352	3	1	0.00909090909090909	110	20893	19664	Rbpj
GO:0034663	endoplasmic reticulum chaperone complex	0.0157124996534177	-4.15329872712352	3	1	0.00909090909090909	110	20893	14828	Hspa5
GO:0031228	intrinsic component of Golgi membrane	0.0162253007511373	-4.12118348028413	37	2	0.0181818181818182	110	20893	20452,54613	St8sia4,St3gal6
GO:0044421	extracellular region part	0.0178114148806012	-4.02791574179269	3262	26	0.236363636363636	110	20893	26905,14828,22035,20715,229900,11804,67895,21942,216344,11843,18813,27357,54613,100702,63913,22376,19651,72065,16963,59048,19244,16189,22027,20527,14827,16414	Eif2s3x,Hspa5,Tnfsf10,Serpina3g,Gbp7,Aplp2,Ppa1,Tnfrsf9,Rab21,Arf4,Pa2g4,Gyg,St3gal6,Gbp6,Fam129a,Was,Rbl2,Rap2c,Xcl1,C1galt1c1,Ptp4a2,Il4,Hsp90b1,Slc2a3,Pdia3,Itgb2
GO:0031301	integral component of organelle membrane	0.0181327864356903	-4.01003357403965	190	4	0.0363636363636364	110	20893	50527,14828,20452,54613	Ero1l,Hspa5,St8sia4,St3gal6
GO:0031982	vesicle	0.0183055062541776	-4.00055337618611	3109	25	0.227272727272727	110	20893	11804,229900,22035,14828,26905,100702,54613,27357,11843,18813,27061,216344,67895,12757,72065,19651,22376,63913,14827,16414,20527,22027,19244,72183,59048	Aplp2,Gbp7,Tnfsf10,Hspa5,Eif2s3x,Gbp6,St3gal6,Gyg,Arf4,Pa2g4,Bcap31,Rab21,Ppa1,Clta,Rap2c,Rbl2,Was,Fam129a,Pdia3,Itgb2,Slc2a3,Hsp90b1,Ptp4a2,Snx6,C1galt1c1
