TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
mmu04916	Melanogenesis	0.00657171323930489	-5.02498071346194	100	4	0.0714285714285714	56	7453	11513,110157,108058,18750	Adcy7,Raf1,Camk2d,Prkca
ko04916	Melanogenesis	0.00657171323930489	-5.02498071346194	100	4	0.0714285714285714	56	7453	11513,110157,108058,18750	Adcy7,Raf1,Camk2d,Prkca
ko04723	Retrograde endocannabinoid signaling	0.00704376242011759	-4.95561281689574	102	4	0.0714285714285714	56	7453	18750,14073,14702,11513	Prkca,Faah,Gng2,Adcy7
mmu04723	Retrograde endocannabinoid signaling	0.00704376242011759	-4.95561281689574	102	4	0.0714285714285714	56	7453	18750,14073,11513,14702	Prkca,Faah,Adcy7,Gng2
mmu05223	Non-small cell lung cancer	0.00840649327694734	-4.77875086259017	56	3	0.0535714285714286	56	7453	110157,18803,18750	Raf1,Plcg1,Prkca
ko05223	Non-small cell lung cancer	0.00840649327694734	-4.77875086259017	56	3	0.0535714285714286	56	7453	18803,110157,18750	Plcg1,Raf1,Prkca
mmu05321	Inflammatory bowel disease (IBD)	0.00970410611965625	-4.63520617173899	59	3	0.0535714285714286	56	7453	18018,60505,17132	Nfatc1,Il21,Maf
ko05321	Inflammatory bowel disease (IBD)	0.00970410611965625	-4.63520617173899	59	3	0.0535714285714286	56	7453	17132,18018,60505	Maf,Nfatc1,Il21
ko04370	VEGF signaling pathway	0.0101611613127497	-4.58918254092783	60	3	0.0535714285714286	56	7453	18803,110157,18750	Plcg1,Raf1,Prkca
mmu04370	VEGF signaling pathway	0.0101611613127497	-4.58918254092783	60	3	0.0535714285714286	56	7453	110157,18803,18750	Raf1,Plcg1,Prkca
ko04020	Calcium signaling pathway	0.0112269127547476	-4.48944145855666	181	5	0.0892857142857143	56	7453	18750,108058,11739,18803,11513	Prkca,Camk2d,Slc25a4,Plcg1,Adcy7
mmu04020	Calcium signaling pathway	0.0112269127547476	-4.48944145855666	181	5	0.0892857142857143	56	7453	18803,11513,18750,108058,11739	Plcg1,Adcy7,Prkca,Camk2d,Slc25a4
ko04670	Leukocyte transendothelial migration	0.0123292797874831	-4.39577837490824	120	4	0.0714285714285714	56	7453	18750,19247,16401,18803	Prkca,Ptpn11,Itga4,Plcg1
mmu04670	Leukocyte transendothelial migration	0.0123292797874831	-4.39577837490824	120	4	0.0714285714285714	56	7453	16401,18803,18750,19247	Itga4,Plcg1,Prkca,Ptpn11
mmu04722	Neurotrophin signaling pathway	0.0130386808932917	-4.33983488609039	122	4	0.0714285714285714	56	7453	108058,19247,110157,18803	Camk2d,Ptpn11,Raf1,Plcg1
ko04722	Neurotrophin signaling pathway	0.0130386808932917	-4.33983488609039	122	4	0.0714285714285714	56	7453	19247,108058,110157,18803	Ptpn11,Camk2d,Raf1,Plcg1
mmu04720	Long-term potentiation	0.0131653316095431	-4.33016829762773	66	3	0.0535714285714286	56	7453	18750,108058,110157	Prkca,Camk2d,Raf1
ko04720	Long-term potentiation	0.0131653316095431	-4.33016829762773	66	3	0.0535714285714286	56	7453	108058,18750,110157	Camk2d,Prkca,Raf1
mmu04750	Inflammatory mediator regulation of TRP channels	0.0145348269760306	-4.23120764899602	126	4	0.0714285714285714	56	7453	18803,11513,108058,18750	Plcg1,Adcy7,Camk2d,Prkca
ko04750	Inflammatory mediator regulation of TRP channels	0.0145348269760306	-4.23120764899602	126	4	0.0714285714285714	56	7453	11513,18803,18750,108058	Adcy7,Plcg1,Prkca,Camk2d
mmu04270	Vascular smooth muscle contraction	0.0153221752277363	-4.1784541386041	128	4	0.0714285714285714	56	7453	11513,17904,110157,18750	Adcy7,Myl6,Raf1,Prkca
ko04270	Vascular smooth muscle contraction	0.0153221752277363	-4.1784541386041	128	4	0.0714285714285714	56	7453	18750,110157,17904,11513	Prkca,Raf1,Myl6,Adcy7
ko04662	B cell receptor signaling pathway	0.016626086104295	-4.09678236499245	72	3	0.0535714285714286	56	7453	18018,240354,110157	Nfatc1,Malt1,Raf1
mmu04662	B cell receptor signaling pathway	0.016626086104295	-4.09678236499245	72	3	0.0535714285714286	56	7453	18018,110157,240354	Nfatc1,Raf1,Malt1
ko04971	Gastric acid secretion	0.0178825386888239	-4.02393053448211	74	3	0.0535714285714286	56	7453	11513,108058,18750	Adcy7,Camk2d,Prkca
mmu04971	Gastric acid secretion	0.0178825386888239	-4.02393053448211	74	3	0.0535714285714286	56	7453	11513,108058,18750	Adcy7,Camk2d,Prkca
mmu04310	Wnt signaling pathway	0.0215918685287591	-3.83543849217164	142	4	0.0714285714285714	56	7453	108058,18750,18018,12006	Camk2d,Prkca,Nfatc1,Axin2
ko04310	Wnt signaling pathway	0.0215918685287591	-3.83543849217164	142	4	0.0714285714285714	56	7453	108058,18750,18018,12006	Camk2d,Prkca,Nfatc1,Axin2
M00400	p97-Ufd1-Npl4 complex	0.022375293147004	-3.79979791336496	3	1	0.0178571428571429	56	7453	269523	Vcp
mmu_M00400	p97-Ufd1-Npl4 complex	0.022375293147004	-3.79979791336496	3	1	0.0178571428571429	56	7453	269523	Vcp
mmu04070	Phosphatidylinositol signaling system	0.0226886743433728	-3.78588940660529	81	3	0.0535714285714286	56	7453	18750,18803,18718	Prkca,Plcg1,Pip4k2a
ko04070	Phosphatidylinositol signaling system	0.0226886743433728	-3.78588940660529	81	3	0.0535714285714286	56	7453	18750,18718,18803	Prkca,Pip4k2a,Plcg1
ko00052	Galactose metabolism	0.0252278158546609	-3.67980808945183	33	2	0.0357142857142857	56	7453	56421,11677	Pfkp,Akr1b3
mmu00052	Galactose metabolism	0.0252278158546609	-3.67980808945183	33	2	0.0357142857142857	56	7453	56421,11677	Pfkp,Akr1b3
ko04914	Progesterone-mediated oocyte maturation	0.026511985093284	-3.63015838056106	86	3	0.0535714285714286	56	7453	11513,110157,12531	Adcy7,Raf1,Cdc25b
mmu04914	Progesterone-mediated oocyte maturation	0.026511985093284	-3.63015838056106	86	3	0.0535714285714286	56	7453	11513,12531,110157	Adcy7,Cdc25b,Raf1
mmu04911	Insulin secretion	0.026511985093284	-3.63015838056106	86	3	0.0535714285714286	56	7453	11513,108058,18750	Adcy7,Camk2d,Prkca
mmu04540	Gap junction	0.0273156802064523	-3.60029437513984	87	3	0.0535714285714286	56	7453	18750,110157,11513	Prkca,Raf1,Adcy7
ko04540	Gap junction	0.0273156802064523	-3.60029437513984	87	3	0.0535714285714286	56	7453	110157,11513,18750	Raf1,Adcy7,Prkca
mmu04727	GABAergic synapse	0.0281323669631885	-3.570834516288	88	3	0.0535714285714286	56	7453	11513,14702,18750	Adcy7,Gng2,Prkca
ko04727	GABAergic synapse	0.0281323669631885	-3.570834516288	88	3	0.0535714285714286	56	7453	18750,14702,11513	Prkca,Gng2,Adcy7
ko00051	Fructose and mannose metabolism	0.0281594959670221	-3.56987064675084	35	2	0.0357142857142857	56	7453	56421,11677	Pfkp,Akr1b3
ko05340	Primary immunodeficiency	0.0281594959670221	-3.56987064675084	35	2	0.0357142857142857	56	7453	12504,227525	Cd4,Dclre1c
mmu05340	Primary immunodeficiency	0.0281594959670221	-3.56987064675084	35	2	0.0357142857142857	56	7453	12504,227525	Cd4,Dclre1c
mmu05020	Prion diseases	0.0281594959670221	-3.56987064675084	35	2	0.0357142857142857	56	7453	14360,13653	Fyn,Egr1
mmu00051	Fructose and mannose metabolism	0.0281594959670221	-3.56987064675084	35	2	0.0357142857142857	56	7453	56421,11677	Pfkp,Akr1b3
ko05020	Prion diseases	0.0281594959670221	-3.56987064675084	35	2	0.0357142857142857	56	7453	14360,13653	Fyn,Egr1
mmu05414	Dilated cardiomyopathy	0.0289620327199846	-3.54176952332066	89	3	0.0535714285714286	56	7453	16401,16410,11513	Itga4,Itgav,Adcy7
ko05414	Dilated cardiomyopathy	0.0289620327199846	-3.54176952332066	89	3	0.0535714285714286	56	7453	16410,16401,11513	Itgav,Itga4,Adcy7
mmu05032	Morphine addiction	0.0306602401982475	-3.48478857131451	91	3	0.0535714285714286	56	7453	14702,11513,18750	Gng2,Adcy7,Prkca
ko05032	Morphine addiction	0.0306602401982475	-3.48478857131451	91	3	0.0535714285714286	56	7453	18750,14702,11513	Prkca,Gng2,Adcy7
mmu04064	NF-kappa B signaling pathway	0.0351316122250293	-3.34865392064532	96	3	0.0535714285714286	56	7453	18803,240354,16797	Plcg1,Malt1,Lat
mmu04022	cGMP-PKG signaling pathway	0.0383257865853166	-3.26163233035616	170	4	0.0714285714285714	56	7453	110157,11513,18018,11739	Raf1,Adcy7,Nfatc1,Slc25a4
ko04022	cGMP-PKG signaling pathway	0.0383257865853166	-3.26163233035616	170	4	0.0714285714285714	56	7453	11513,110157,11739,18018	Adcy7,Raf1,Slc25a4,Nfatc1
ko04672	Intestinal immune network for IgA production	0.0394152445519726	-3.23360261994879	42	2	0.0357142857142857	56	7453	16401,12487	Itga4,Cd28
mmu04672	Intestinal immune network for IgA production	0.0394152445519726	-3.23360261994879	42	2	0.0357142857142857	56	7453	12487,16401	Cd28,Itga4
mmu04010	MAPK signaling pathway	0.0405970274657233	-3.20406043018478	253	5	0.0892857142857143	56	7453	12531,110157,26921,18750,18018	Cdc25b,Raf1,Map4k4,Prkca,Nfatc1
ko04010	MAPK signaling pathway	0.0405970274657233	-3.20406043018478	253	5	0.0892857142857143	56	7453	26921,18018,18750,110157,12531	Map4k4,Nfatc1,Prkca,Raf1,Cdc25b
ko05152	Tuberculosis	0.0426649184379036	-3.15437827868172	176	4	0.0714285714285714	56	7453	240354,110157,108058,216238	Malt1,Raf1,Camk2d,Eea1
mmu05152	Tuberculosis	0.0426649184379036	-3.15437827868172	176	4	0.0714285714285714	56	7453	240354,110157,216238,108058	Malt1,Raf1,Eea1,Camk2d
mmu04066	HIF-1 signaling pathway	0.0482442127748857	-3.03147940088023	109	3	0.0535714285714286	56	7453	18750,108058,18803	Prkca,Camk2d,Plcg1
mmu05206	MicroRNAs in cancer	0.0492419301068672	-3.01100978048798	267	5	0.0892857142857143	56	7453	22352,18750,18803,110157,12531	Vim,Prkca,Plcg1,Raf1,Cdc25b
ko05206	MicroRNAs in cancer	0.0492419301068672	-3.01100978048798	267	5	0.0892857142857143	56	7453	22352,18750,110157,12531,18803	Vim,Prkca,Raf1,Cdc25b,Plcg1
M00072	N-glycosylation by oligosaccharyltransferase	0.0514456658654375	-2.96722905998927	7	1	0.0178571428571429	56	7453	13135	Dad1
mmu_M00072	N-glycosylation by oligosaccharyltransferase	0.0514456658654375	-2.96722905998927	7	1	0.0178571428571429	56	7453	13135	Dad1
ko04724	Glutamatergic synapse	0.0527011748505031	-2.94311753050488	113	3	0.0535714285714286	56	7453	11513,14702,18750	Adcy7,Gng2,Prkca
mmu04724	Glutamatergic synapse	0.0527011748505031	-2.94311753050488	113	3	0.0535714285714286	56	7453	14702,11513,18750	Gng2,Adcy7,Prkca
mmu00510	N-Glycan biosynthesis	0.0539951506038759	-2.91886104008238	50	2	0.0357142857142857	56	7453	13135,17158	Dad1,Man2a1
ko00510	N-Glycan biosynthesis	0.0539951506038759	-2.91886104008238	50	2	0.0357142857142857	56	7453	17158,13135	Man2a1,Dad1
mmu05213	Endometrial cancer	0.0578979339799907	-2.84907357759612	52	2	0.0357142857142857	56	7453	12006,110157	Axin2,Raf1
ko05213	Endometrial cancer	0.0578979339799907	-2.84907357759612	52	2	0.0357142857142857	56	7453	12006,110157	Axin2,Raf1
mmu04728	Dopaminergic synapse	0.0737535765521375	-2.60702578931588	130	3	0.0535714285714286	56	7453	18750,108058,14702	Prkca,Camk2d,Gng2
ko04728	Dopaminergic synapse	0.0737535765521375	-2.60702578931588	130	3	0.0535714285714286	56	7453	108058,18750,14702	Camk2d,Prkca,Gng2
mmu04730	Long-term depression	0.074429075483753	-2.59790861397252	60	2	0.0357142857142857	56	7453	18750,110157	Prkca,Raf1
ko04730	Long-term depression	0.074429075483753	-2.59790861397252	60	2	0.0357142857142857	56	7453	18750,110157	Prkca,Raf1
mmu04726	Serotonergic synapse	0.0764457796203277	-2.57117355257395	132	3	0.0535714285714286	56	7453	18750,14702,110157	Prkca,Gng2,Raf1
ko00562	Inositol phosphate metabolism	0.076591736097086	-2.56926609190552	61	2	0.0357142857142857	56	7453	18803,18718	Plcg1,Pip4k2a
mmu00562	Inositol phosphate metabolism	0.076591736097086	-2.56926609190552	61	2	0.0357142857142857	56	7453	18803,18718	Plcg1,Pip4k2a
ko04144	Endocytosis	0.082619545913462	-2.49350899311357	220	4	0.0714285714285714	56	7453	98366,13196,58194,216238	Smap1,Asap1,Sh3kbp1,Eea1
mmu04144	Endocytosis	0.082619545913462	-2.49350899311357	220	4	0.0714285714285714	56	7453	98366,13196,58194,216238	Smap1,Asap1,Sh3kbp1,Eea1
ko05210	Colorectal cancer	0.0831979787918154	-2.48653222481767	64	2	0.0357142857142857	56	7453	12006,110157	Axin2,Raf1
mmu05210	Colorectal cancer	0.0831979787918154	-2.48653222481767	64	2	0.0357142857142857	56	7453	110157,12006	Raf1,Axin2
ko05162	Measles	0.0833650166020646	-2.48452652282064	137	3	0.0535714285714286	56	7453	12487,68098,14360	Cd28,Rchy1,Fyn
mmu05162	Measles	0.0833650166020646	-2.48452652282064	137	3	0.0535714285714286	56	7453	14360,12487,68098	Fyn,Cd28,Rchy1
mmu05211	Renal cell carcinoma	0.0876966558110678	-2.43387151247395	66	2	0.0357142857142857	56	7453	110157,19247	Raf1,Ptpn11
ko05211	Renal cell carcinoma	0.0876966558110678	-2.43387151247395	66	2	0.0357142857142857	56	7453	19247,110157	Ptpn11,Raf1
ko05031	Amphetamine addiction	0.0899731631899742	-2.40824383989645	67	2	0.0357142857142857	56	7453	18750,108058	Prkca,Camk2d
mmu05031	Amphetamine addiction	0.0899731631899742	-2.40824383989645	67	2	0.0357142857142857	56	7453	18750,108058	Prkca,Camk2d
mmu05200	Pathways in cancer	0.0930788788020254	-2.37430798615105	322	5	0.0892857142857143	56	7453	110157,16410,18803,12006,18750	Raf1,Itgav,Plcg1,Axin2,Prkca
M00403	HRD1/SEL1 ERAD complex	0.0934661635354626	-2.37015579550577	13	1	0.0178571428571429	56	7453	269523	Vcp
ko03450	Non-homologous end-joining	0.0934661635354626	-2.37015579550577	13	1	0.0178571428571429	56	7453	227525	Dclre1c
mmu03450	Non-homologous end-joining	0.0934661635354626	-2.37015579550577	13	1	0.0178571428571429	56	7453	227525	Dclre1c
mmu_M00403	HRD1/SEL1 ERAD complex	0.0934661635354626	-2.37015579550577	13	1	0.0178571428571429	56	7453	269523	Vcp
mmu05161	Hepatitis B	0.0949770247513014	-2.35412026135389	145	3	0.0535714285714286	56	7453	18018,18750,110157	Nfatc1,Prkca,Raf1
ko04918	Thyroid hormone synthesis	0.0992513676743708	-2.31009957941537	71	2	0.0357142857142857	56	7453	11513,18750	Adcy7,Prkca
mmu04918	Thyroid hormone synthesis	0.0992513676743708	-2.31009957941537	71	2	0.0357142857142857	56	7453	11513,18750	Adcy7,Prkca
mmu04261	Adrenergic signaling in cardiomyocytes	0.101022217608739	-2.29241481000797	149	3	0.0535714285714286	56	7453	11513,18750,108058	Adcy7,Prkca,Camk2d
ko04261	Adrenergic signaling in cardiomyocytes	0.101022217608739	-2.29241481000797	149	3	0.0535714285714286	56	7453	11513,108058,18750	Adcy7,Camk2d,Prkca
ko05220	Chronic myeloid leukemia	0.103988547451707	-2.26347450656115	73	2	0.0357142857142857	56	7453	19247,110157	Ptpn11,Raf1
mmu05220	Chronic myeloid leukemia	0.103988547451707	-2.26347450656115	73	2	0.0357142857142857	56	7453	110157,19247	Raf1,Ptpn11
ko05412	Arrhythmogenic right ventricular cardiomyopathy (ARVC)	0.106380381029373	-2.24073410789798	74	2	0.0357142857142857	56	7453	16410,16401	Itgav,Itga4
mmu05412	Arrhythmogenic right ventricular cardiomyopathy (ARVC)	0.106380381029373	-2.24073410789798	74	2	0.0357142857142857	56	7453	16410,16401	Itgav,Itga4
mmu00533	Glycosaminoglycan biosynthesis - keratan sulfate	0.107062461079492	-2.23434286642858	15	1	0.0178571428571429	56	7453	53625	B3gnt2
ko00533	Glycosaminoglycan biosynthesis - keratan sulfate	0.107062461079492	-2.23434286642858	15	1	0.0178571428571429	56	7453	53625	B3gnt2
mmu04970	Salivary secretion	0.113644613381248	-2.17467912636427	77	2	0.0357142857142857	56	7453	18750,11513	Prkca,Adcy7
ko04970	Salivary secretion	0.113644613381248	-2.17467912636427	77	2	0.0357142857142857	56	7453	18750,11513	Prkca,Adcy7
mmu05416	Viral myocarditis	0.113644613381248	-2.17467912636427	77	2	0.0357142857142857	56	7453	12487,14360	Cd28,Fyn
M00075	N-glycan biosynthesis, complex type	0.113785303534369	-2.1734419085613	16	1	0.0178571428571429	56	7453	17158	Man2a1
mmu_M00075	N-glycan biosynthesis, complex type	0.113785303534369	-2.1734419085613	16	1	0.0178571428571429	56	7453	17158	Man2a1
mmu04151	PI3K-Akt signaling pathway	0.117005620898355	-2.14553330347208	346	5	0.0892857142857143	56	7453	18750,110157,16410,16401,14702	Prkca,Raf1,Itgav,Itga4,Gng2
ko04151	PI3K-Akt signaling pathway	0.117005620898355	-2.14553330347208	346	5	0.0892857142857143	56	7453	18750,14702,110157,16410,16401	Prkca,Gng2,Raf1,Itgav,Itga4
ko04141	Protein processing in endoplasmic reticulum	0.126675592021788	-2.06612585408233	165	3	0.0535714285714286	56	7453	13135,269523,12334	Dad1,Vcp,Capn2
mmu04141	Protein processing in endoplasmic reticulum	0.126675592021788	-2.06612585408233	165	3	0.0535714285714286	56	7453	13135,269523,12334	Dad1,Vcp,Capn2
mmu05410	Hypertrophic cardiomyopathy (HCM)	0.131068468594242	-2.03203543129594	84	2	0.0357142857142857	56	7453	16410,16401	Itgav,Itga4
ko05410	Hypertrophic cardiomyopathy (HCM)	0.131068468594242	-2.03203543129594	84	2	0.0357142857142857	56	7453	16410,16401	Itgav,Itga4
ko04640	Hematopoietic cell lineage	0.133606954773849	-2.01285296254401	85	2	0.0357142857142857	56	7453	16401,12504	Itga4,Cd4
mmu04640	Hematopoietic cell lineage	0.133606954773849	-2.01285296254401	85	2	0.0357142857142857	56	7453	12504,16401	Cd4,Itga4
mmu00230	Purine metabolism	0.138578701003254	-1.97631687645034	172	3	0.0535714285714286	56	7453	23959,13178,11513	Nt5e,Dck,Adcy7
ko00230	Purine metabolism	0.138578701003254	-1.97631687645034	172	3	0.0535714285714286	56	7453	11513,13178,23959	Adcy7,Dck,Nt5e
mmu04512	ECM-receptor interaction	0.141289557689515	-1.95694389372446	88	2	0.0357142857142857	56	7453	16401,16410	Itga4,Itgav
ko04512	ECM-receptor interaction	0.141289557689515	-1.95694389372446	88	2	0.0357142857142857	56	7453	16410,16401	Itgav,Itga4
mmu05202	Transcriptional misregulation in cancer	0.142049150263695	-1.951582152652	174	3	0.0535714285714286	56	7453	12053,17132,66629	Bcl6,Maf,Golph3
ko05202	Transcriptional misregulation in cancer	0.142049150263695	-1.951582152652	174	3	0.0535714285714286	56	7453	17132,66629,12053	Maf,Golph3,Bcl6
mmu05166	HTLV-I infection	0.152429978911583	-1.8810499430566	276	4	0.0714285714285714	56	7453	11513,18018,11739,13653	Adcy7,Nfatc1,Slc25a4,Egr1
ko05166	HTLV-I infection	0.152429978911583	-1.8810499430566	276	4	0.0714285714285714	56	7453	11513,13653,11739,18018	Adcy7,Egr1,Slc25a4,Nfatc1
mmu_M00130	Inositol phosphate metabolism, PI=> PIP2 => Ins(1,4,5)P3 => Ins(1,3,4,5)P4	0.153090817374817	-1.87672395607403	22	1	0.0178571428571429	56	7453	18803	Plcg1
M00130	Inositol phosphate metabolism, PI=> PIP2 => Ins(1,4,5)P3 => Ins(1,3,4,5)P4	0.153090817374817	-1.87672395607403	22	1	0.0178571428571429	56	7453	18803	Plcg1
ko04915	Estrogen signaling pathway	0.167536504203379	-1.78655401591895	98	2	0.0357142857142857	56	7453	11513,110157	Adcy7,Raf1
mmu04915	Estrogen signaling pathway	0.167536504203379	-1.78655401591895	98	2	0.0357142857142857	56	7453	110157,11513	Raf1,Adcy7
ko01040	Biosynthesis of unsaturated fatty acids	0.17209634453774	-1.75970081632875	25	1	0.0178571428571429	56	7453	20250	Scd2
mmu01040	Biosynthesis of unsaturated fatty acids	0.17209634453774	-1.75970081632875	25	1	0.0178571428571429	56	7453	20250	Scd2
ko00601	Glycosphingolipid biosynthesis - lacto and neolacto series	0.17209634453774	-1.75970081632875	25	1	0.0178571428571429	56	7453	53625	B3gnt2
mmu00601	Glycosphingolipid biosynthesis - lacto and neolacto series	0.17209634453774	-1.75970081632875	25	1	0.0178571428571429	56	7453	53625	B3gnt2
ko00240	Pyrimidine metabolism	0.175573106126862	-1.73969976368547	101	2	0.0357142857142857	56	7453	23959,13178	Nt5e,Dck
mmu00240	Pyrimidine metabolism	0.175573106126862	-1.73969976368547	101	2	0.0357142857142857	56	7453	23959,13178	Nt5e,Dck
