TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
GO:0043169	cation binding	0.000244940090161535	-8.31449690727479	3672	34	0.323809523809524	105	20484	216238,17158,13196,56421,13178,171580,17904,12504,98366,18750,93679,13653,23959,12334,74315,16401,110157,20195,12053,226090,21973,237256,68098,20250,11513,66427,15273,18803,16410,54484,319638,68514,11569,14360	Eea1,Man2a1,Asap1,Pfkp,Dck,Mical1,Myl6,Cd4,Smap1,Prkca,Trim8,Egr1,Nt5e,Capn2,Rnf145,Itga4,Raf1,S100a11,Bcl6,Ermp1,Top2a,Zc3h12d,Rchy1,Scd2,Adcy7,Cyb5b,Hivep2,Plcg1,Itgav,Mkrn1,Nt5dc1,Micu2,Aebp2,Fyn
GO:0030695	GTPase regulator activity	0.000291120851516478	-8.14177207969736	248	7	0.0666666666666667	105	20484	13196,12006,94176,232201,210789,98366,26921	Asap1,Axin2,Dock2,Arhgap25,Tbc1d4,Smap1,Map4k4
GO:0060589	nucleoside-triphosphatase regulator activity	0.000433803867011573	-7.74291804533836	265	7	0.0666666666666667	105	20484	13196,12006,210789,26921,98366,232201,94176	Asap1,Axin2,Tbc1d4,Map4k4,Smap1,Arhgap25,Dock2
GO:0035591	signaling adaptor activity	0.00069767169174413	-7.26776192152126	34	3	0.0285714285714286	105	20484	16797,12487,19247	Lat,Cd28,Ptpn11
GO:0042803	protein homodimerization activity	0.000723521882789282	-7.23137976661511	679	11	0.104761904761905	105	20484	12487,13178,68098,16978,17132,93679,12504,14225,216238,21973,14073	Cd28,Dck,Rchy1,Lrrfip1,Maf,Trim8,Cd4,Fkbp1a,Eea1,Top2a,Faah
GO:0005083	small GTPase regulator activity	0.000800523394566467	-7.13024480101205	141	5	0.0476190476190476	105	20484	13196,94176,210789,26921,98366	Asap1,Dock2,Tbc1d4,Map4k4,Smap1
GO:0005096	GTPase activator activity	0.000888078174662085	-7.02645078431754	217	6	0.0571428571428571	105	20484	13196,12006,210789,98366,232201,94176	Asap1,Axin2,Tbc1d4,Smap1,Arhgap25,Dock2
GO:0030971	receptor tyrosine kinase binding	0.00129926133880431	-6.64595937692173	42	3	0.0285714285714286	105	20484	21844,18803,19247	Tiam1,Plcg1,Ptpn11
GO:0042802	identical protein binding	0.00151856436336804	-6.48998988822722	1105	14	0.133333333333333	105	20484	16978,68098,13178,269523,12487,12504,17132,93679,22352,21973,216238,14225,14073,110157	Lrrfip1,Rchy1,Dck,Vcp,Cd28,Cd4,Maf,Trim8,Vim,Top2a,Eea1,Fkbp1a,Faah,Raf1
GO:0030676	Rac guanyl-nucleotide exchange factor activity	0.00195657752992674	-6.23655849025163	13	2	0.019047619047619	105	20484	21844,94176	Tiam1,Dock2
GO:0097159	organic cyclic compound binding	0.00215050988425224	-6.14205030949332	5140	40	0.380952380952381	105	20484	54484,15273,66427,12615,22352,53860,14360,18718,11569,269523,18985,26921,246177,21973,223989,17132,11513,16764,252838,16978,16468,110157,23959,13653,12648,74203,432508,97541,12053,56421,14225,17345,14007,321019,18750,15388,171580,18018,108058,13178	Mkrn1,Hivep2,Cyb5b,Cenpa,Vim,Sept9,Fyn,Pip4k2a,Aebp2,Vcp,Pou2af1,Map4k4,Myo1g,Top2a,Marf1,Maf,Adcy7,Aff3,Tox,Lrrfip1,Jarid2,Raf1,Nt5e,Egr1,Chd1,Eif4enif1,Cpsf6,Qars,Bcl6,Pfkp,Fkbp1a,Mki67,Celf2,Gpr183,Prkca,Hnrnpl,Mical1,Nfatc1,Camk2d,Dck
GO:0042608	T cell receptor binding	0.00227505350278231	-6.08575170914925	14	2	0.019047619047619	105	20484	14360,94176	Fyn,Dock2
GO:0005543	phospholipid binding	0.00263959170668036	-5.93713103034494	269	6	0.0571428571428571	105	20484	66629,216238,13196,14073,74479,21844	Golph3,Eea1,Asap1,Faah,Snx11,Tiam1
GO:1901363	heterocyclic compound binding	0.00318574124324997	-5.74907028760046	5073	39	0.371428571428571	105	20484	269523,14360,53860,11569,18718,12615,22352,15273,54484,66427,16468,16978,11513,17132,252838,16764,246177,223989,21973,18985,26921,97541,432508,12053,74203,13653,23959,12648,110157,13178,108058,171580,18018,18750,15388,14225,14007,17345,56421	Vcp,Fyn,Sept9,Aebp2,Pip4k2a,Cenpa,Vim,Hivep2,Mkrn1,Cyb5b,Jarid2,Lrrfip1,Adcy7,Maf,Tox,Aff3,Myo1g,Marf1,Top2a,Pou2af1,Map4k4,Qars,Cpsf6,Bcl6,Eif4enif1,Egr1,Nt5e,Chd1,Raf1,Dck,Camk2d,Mical1,Nfatc1,Prkca,Hnrnpl,Fkbp1a,Celf2,Mki67,Pfkp
GO:0003824	catalytic activity	0.00327616682250916	-5.72108119166598	5253	40	0.380952380952381	105	20484	110157,14073,12334,23959,11677,12648,226090,97541,56421,14702,227525,14225,17158,93679,18750,17904,171580,108058,13178,54484,18803,240354,13135,14360,19247,18718,54608,269523,319638,237256,26921,12531,246177,21973,11513,12363,20250,53625,68098,16468	Raf1,Faah,Capn2,Nt5e,Akr1b3,Chd1,Ermp1,Qars,Pfkp,Gng2,Dclre1c,Fkbp1a,Man2a1,Trim8,Prkca,Myl6,Mical1,Camk2d,Dck,Mkrn1,Plcg1,Malt1,Dad1,Fyn,Ptpn11,Pip4k2a,Abhd2,Vcp,Nt5dc1,Zc3h12d,Map4k4,Cdc25b,Myo1g,Top2a,Adcy7,Casp4,Scd2,B3gnt2,Rchy1,Jarid2
GO:0000166	nucleotide binding	0.00337768155012314	-5.69056573676237	2189	21	0.2	105	20484	246177,223989,14007,21973,56421,26921,13178,108058,171580,18750,11513,15388,23959,12648,110157,269523,432508,97541,53860,14360,18718	Myo1g,Marf1,Celf2,Top2a,Pfkp,Map4k4,Dck,Camk2d,Mical1,Prkca,Adcy7,Hnrnpl,Nt5e,Chd1,Raf1,Vcp,Cpsf6,Qars,Sept9,Fyn,Pip4k2a
GO:1901265	nucleoside phosphate binding	0.00337768155012314	-5.69056573676237	2189	21	0.2	105	20484	53860,14360,18718,432508,269523,97541,110157,23959,12648,11513,18750,15388,171580,13178,108058,56421,26921,246177,21973,223989,14007	Sept9,Fyn,Pip4k2a,Cpsf6,Vcp,Qars,Raf1,Nt5e,Chd1,Adcy7,Prkca,Hnrnpl,Mical1,Dck,Camk2d,Pfkp,Map4k4,Myo1g,Top2a,Marf1,Celf2
GO:0004197	cysteine-type endopeptidase activity	0.0034547128007998	-5.66801595089063	59	3	0.0285714285714286	105	20484	12334,12363,240354	Capn2,Casp4,Malt1
GO:0042578	phosphoric ester hydrolase activity	0.00348768178734988	-5.65851800778815	381	7	0.0666666666666667	105	20484	227525,23959,319638,12531,237256,19247,18803	Dclre1c,Nt5e,Nt5dc1,Cdc25b,Zc3h12d,Ptpn11,Plcg1
GO:0051428	peptide hormone receptor binding	0.00377431702417072	-5.57953583339876	18	2	0.019047619047619	105	20484	14360,19247	Fyn,Ptpn11
GO:0005057	receptor signaling protein activity	0.00404334500935726	-5.51068295697613	126	4	0.0380952380952381	105	20484	16797,110157,21844,26921	Lat,Raf1,Tiam1,Map4k4
GO:1901677	phosphate transmembrane transporter activity	0.00420429959917757	-5.47164756324085	19	2	0.019047619047619	105	20484	11739,20515	Slc25a4,Slc20a1
GO:0015301	anion:anion antiporter activity	0.00420429959917757	-5.47164756324085	19	2	0.019047619047619	105	20484	11739,268512	Slc25a4,Slc26a11
GO:0032548	pyrimidine deoxyribonucleoside binding	0.00512595196259689	-5.27343902240744	1	1	0.00952380952380952	105	20484	13178	Dck
GO:0035800	deubiquitinase activator activity	0.00512595196259689	-5.27343902240744	1	1	0.00952380952380952	105	20484	269523	Vcp
GO:0004040	amidase activity	0.00512595196259689	-5.27343902240744	1	1	0.00952380952380952	105	20484	14073	Faah
GO:0001225	RNA polymerase II transcription coactivator binding	0.00512595196259689	-5.27343902240744	1	1	0.00952380952380952	105	20484	18018	Nfatc1
GO:0043795	glyceraldehyde oxidoreductase activity	0.00512595196259689	-5.27343902240744	1	1	0.00952380952380952	105	20484	11677	Akr1b3
GO:0004819	glutamine-tRNA ligase activity	0.00512595196259689	-5.27343902240744	1	1	0.00952380952380952	105	20484	97541	Qars
GO:0005316	high affinity inorganic phosphate:sodium symporter activity	0.00512595196259689	-5.27343902240744	1	1	0.00952380952380952	105	20484	20515	Slc20a1
GO:0032546	deoxyribonucleoside binding	0.00512595196259689	-5.27343902240744	1	1	0.00952380952380952	105	20484	13178	Dck
GO:0017064	fatty acid amide hydrolase activity	0.00512595196259689	-5.27343902240744	1	1	0.00952380952380952	105	20484	14073	Faah
GO:0016787	hydrolase activity	0.00559317377132916	-5.18620839419405	2286	21	0.2	105	20484	14702,237256,17158,21973,12531,246177,227525,17904,53625,12363,12334,14073,18803,12648,240354,23959,19247,226090,319638,269523,54608	Gng2,Zc3h12d,Man2a1,Top2a,Cdc25b,Myo1g,Dclre1c,Myl6,B3gnt2,Casp4,Capn2,Faah,Plcg1,Chd1,Malt1,Nt5e,Ptpn11,Ermp1,Nt5dc1,Vcp,Abhd2
GO:0008060	ARF GTPase activator activity	0.00562295677015799	-5.1808976377404	22	2	0.019047619047619	105	20484	13196,98366	Asap1,Smap1
GO:0030234	enzyme regulator activity	0.00600779901689245	-5.114696817661	767	10	0.0952380952380952	105	20484	94176,98366,210789,12006,269523,232201,26921,66427,13196,240354	Dock2,Smap1,Tbc1d4,Axin2,Vcp,Arhgap25,Map4k4,Cyb5b,Asap1,Malt1
GO:0036094	small molecule binding	0.00627175621917699	-5.07169886480533	2462	22	0.20952380952381	105	20484	15388,18750,11513,321019,108058,13178,171580,26921,56421,14007,223989,21973,246177,18718,53860,14360,97541,269523,432508,110157,12648,23959	Hnrnpl,Prkca,Adcy7,Gpr183,Camk2d,Dck,Mical1,Map4k4,Pfkp,Celf2,Marf1,Top2a,Myo1g,Pip4k2a,Sept9,Fyn,Qars,Vcp,Cpsf6,Raf1,Chd1,Nt5e
GO:0043168	anion binding	0.00642198721291696	-5.04802767445399	2467	22	0.20952380952381	105	20484	14073,74479,110157,12648,18718,53860,14360,97541,269523,26921,56421,21844,21973,216238,66629,13196,246177,18750,11513,171580,13178,108058	Faah,Snx11,Raf1,Chd1,Pip4k2a,Sept9,Fyn,Qars,Vcp,Map4k4,Pfkp,Tiam1,Top2a,Eea1,Golph3,Asap1,Myo1g,Prkca,Adcy7,Mical1,Dck,Camk2d
GO:0008289	lipid binding	0.00654845384356091	-5.02852631161839	539	8	0.0761904761904762	105	20484	66629,216238,13196,74479,14073,21844,269523,321019	Golph3,Eea1,Asap1,Snx11,Faah,Tiam1,Vcp,Gpr183
GO:0044325	ion channel binding	0.00676444115568623	-4.99607562894809	75	3	0.0285714285714286	105	20484	108058,14225,14360	Camk2d,Fkbp1a,Fyn
GO:0030674	protein binding, bridging	0.00836040522150671	-4.78424838158814	81	3	0.0285714285714286	105	20484	19247,16797,12487	Ptpn11,Lat,Cd28
GO:0046982	protein heterodimerization activity	0.00838325984999813	-4.78151843655069	449	7	0.0666666666666667	105	20484	12615,68514,21973,110157,16410,17132,12334	Cenpa,Micu2,Top2a,Raf1,Itgav,Maf,Capn2
GO:0042610	CD8 receptor binding	0.0102258775131543	-4.58283376037824	2	1	0.00952380952380952	105	20484	14360	Fyn
GO:0035403	histone kinase activity (H3-T6 specific)	0.0102258775131543	-4.58283376037824	2	1	0.00952380952380952	105	20484	18750	Prkca
GO:0001224	RNA polymerase II transcription cofactor binding	0.0102258775131543	-4.58283376037824	2	1	0.00952380952380952	105	20484	18018	Nfatc1
GO:0004572	mannosyl-oligosaccharide 1,3-1,6-alpha-mannosidase activity	0.0102258775131543	-4.58283376037824	2	1	0.00952380952380952	105	20484	17158	Man2a1
GO:0005471	ATP:ADP antiporter activity	0.0102258775131543	-4.58283376037824	2	1	0.00952380952380952	105	20484	11739	Slc25a4
GO:0004137	deoxycytidine kinase activity	0.0102258775131543	-4.58283376037824	2	1	0.00952380952380952	105	20484	13178	Dck
GO:0035091	phosphatidylinositol binding	0.0107712936037284	-4.53087068325989	167	4	0.0380952380952381	105	20484	74479,66629,216238,13196	Snx11,Golph3,Eea1,Asap1
GO:0043566	structure-specific DNA binding	0.0109483059347277	-4.51457054384561	260	5	0.0476190476190476	105	20484	17132,16764,13653,21973,12053	Maf,Aff3,Egr1,Top2a,Bcl6
GO:0046875	ephrin receptor binding	0.0109850550857254	-4.51121955852679	31	2	0.019047619047619	105	20484	14360,21844	Fyn,Tiam1
GO:0060090	binding, bridging	0.0114747829982085	-4.46760343404584	91	3	0.0285714285714286	105	20484	16797,12487,19247	Lat,Cd28,Ptpn11
GO:1901981	phosphatidylinositol phosphate binding	0.0114747829982085	-4.46760343404584	91	3	0.0285714285714286	105	20484	66629,13196,74479	Golph3,Asap1,Snx11
GO:0008234	cysteine-type peptidase activity	0.0119011472318146	-4.43112047747657	172	4	0.0380952380952381	105	20484	12334,12363,226090,240354	Capn2,Casp4,Ermp1,Malt1
GO:0002020	protease binding	0.0121673598769663	-4.40899833249587	93	3	0.0285714285714286	105	20484	240354,269523,12487	Malt1,Vcp,Cd28
GO:0005158	insulin receptor binding	0.0123908146363979	-4.39079983599499	33	2	0.019047619047619	105	20484	19247,18803	Ptpn11,Plcg1
GO:0016788	hydrolase activity, acting on ester bonds	0.0126024496127678	-4.37386407020887	729	9	0.0857142857142857	105	20484	54608,319638,19247,23959,227525,12531,18803,237256,14073	Abhd2,Nt5dc1,Ptpn11,Nt5e,Dclre1c,Cdc25b,Plcg1,Zc3h12d,Faah
GO:0005524	ATP binding	0.0127530677784496	-4.36198342624518	1409	14	0.133333333333333	105	20484	97541,269523,13178,108058,18750,11513,14360,18718,246177,12648,21973,110157,56421,26921	Qars,Vcp,Dck,Camk2d,Prkca,Adcy7,Fyn,Pip4k2a,Myo1g,Chd1,Top2a,Raf1,Pfkp,Map4k4
GO:0001948	glycoprotein binding	0.0132504354755851	-4.32372486100809	96	3	0.0285714285714286	105	20484	22352,12504,14360	Vim,Cd4,Fyn
GO:0005085	guanyl-nucleotide exchange factor activity	0.0143830304004133	-4.24170621172754	182	4	0.0380952380952381	105	20484	21844,72121,94176,107338	Tiam1,Dennd2d,Dock2,Gbf1
GO:0016309	1-phosphatidylinositol-5-phosphate 4-kinase activity	0.0152999075328547	-4.17990849420628	3	1	0.00952380952380952	105	20484	18718	Pip4k2a
GO:0001223	transcription coactivator binding	0.0152999075328547	-4.17990849420628	3	1	0.00952380952380952	105	20484	18018	Nfatc1
GO:0008142	oxysterol binding	0.0152999075328547	-4.17990849420628	3	1	0.00952380952380952	105	20484	321019	Gpr183
GO:0003872	6-phosphofructokinase activity	0.0152999075328547	-4.17990849420628	3	1	0.00952380952380952	105	20484	56421	Pfkp
GO:0032559	adenyl ribonucleotide binding	0.0156890912236578	-4.15478963465031	1446	14	0.133333333333333	105	20484	12648,21973,246177,26921,110157,56421,13178,108058,269523,97541,18718,18750,11513,14360	Chd1,Top2a,Myo1g,Map4k4,Raf1,Pfkp,Dck,Camk2d,Vcp,Qars,Pip4k2a,Prkca,Adcy7,Fyn
GO:0005088	Ras guanyl-nucleotide exchange factor activity	0.0172479876250018	-4.06005980173019	106	3	0.0285714285714286	105	20484	72121,21844,94176	Dennd2d,Tiam1,Dock2
GO:0030554	adenyl nucleotide binding	0.0172945466150657	-4.05736405173478	1464	14	0.133333333333333	105	20484	26921,110157,56421,21973,12648,246177,18718,14360,18750,11513,13178,108058,269523,97541	Map4k4,Raf1,Pfkp,Top2a,Chd1,Myo1g,Pip4k2a,Fyn,Prkca,Adcy7,Dck,Camk2d,Vcp,Qars
GO:0097110	scaffold protein binding	0.0187399953905041	-3.97709524814286	41	2	0.019047619047619	105	20484	22352,12363	Vim,Casp4
GO:0016298	lipase activity	0.0199353379665487	-3.91526134486646	112	3	0.0285714285714286	105	20484	54608,14073,18803	Abhd2,Faah,Plcg1
GO:0061505	DNA topoisomerase II activity	0.0203481722525844	-3.89476418672501	4	1	0.00952380952380952	105	20484	21973	Top2a
GO:0003918	DNA topoisomerase type II (ATP-hydrolyzing) activity	0.0203481722525844	-3.89476418672501	4	1	0.00952380952380952	105	20484	21973	Top2a
GO:0005315	inorganic phosphate transmembrane transporter activity	0.0203481722525844	-3.89476418672501	4	1	0.00952380952380952	105	20484	20515	Slc20a1
GO:0015217	ADP transmembrane transporter activity	0.0203481722525844	-3.89476418672501	4	1	0.00952380952380952	105	20484	11739	Slc25a4
GO:1990381	ubiquitin-specific protease binding	0.0203481722525844	-3.89476418672501	4	1	0.00952380952380952	105	20484	269523	Vcp
GO:0005436	sodium:phosphate symporter activity	0.0203481722525844	-3.89476418672501	4	1	0.00952380952380952	105	20484	20515	Slc20a1
GO:0019136	deoxynucleoside kinase activity	0.0203481722525844	-3.89476418672501	4	1	0.00952380952380952	105	20484	13178	Dck
GO:0015924	mannosyl-oligosaccharide mannosidase activity	0.0214062185652978	-3.84407381200315	44	2	0.019047619047619	105	20484	54608,17158	Abhd2,Man2a1
GO:0000979	RNA polymerase II core promoter sequence-specific DNA binding	0.0232659542821508	-3.76076417659634	46	2	0.019047619047619	105	20484	13653,18018	Egr1,Nfatc1
GO:0046914	transition metal ion binding	0.0236605291935351	-3.74394705409136	1231	12	0.114285714285714	105	20484	93679,18750,98366,12504,20250,68098,171580,54484,74315,13196,23959,17158	Trim8,Prkca,Smap1,Cd4,Scd2,Rchy1,Mical1,Mkrn1,Rnf145,Asap1,Nt5e,Man2a1
GO:0004559	alpha-mannosidase activity	0.0251897380992233	-3.68131858568543	48	2	0.019047619047619	105	20484	17158,54608	Man2a1,Abhd2
GO:0005347	ATP transmembrane transporter activity	0.0253708012508903	-3.67415632325673	5	1	0.00952380952380952	105	20484	11739	Slc25a4
GO:0070095	fructose-6-phosphate binding	0.0253708012508903	-3.67415632325673	5	1	0.00952380952380952	105	20484	56421	Pfkp
GO:0005134	interleukin-2 receptor binding	0.0253708012508903	-3.67415632325673	5	1	0.00952380952380952	105	20484	60505	Il21
GO:0042609	CD4 receptor binding	0.0253708012508903	-3.67415632325673	5	1	0.00952380952380952	105	20484	14360	Fyn
GO:0004726	non-membrane spanning protein tyrosine phosphatase activity	0.0253708012508903	-3.67415632325673	5	1	0.00952380952380952	105	20484	19247	Ptpn11
GO:0001884	pyrimidine nucleoside binding	0.0253708012508903	-3.67415632325673	5	1	0.00952380952380952	105	20484	13178	Dck
GO:0004768	stearoyl-CoA 9-desaturase activity	0.0253708012508903	-3.67415632325673	5	1	0.00952380952380952	105	20484	20250	Scd2
GO:0048273	mitogen-activated protein kinase p38 binding	0.0253708012508903	-3.67415632325673	5	1	0.00952380952380952	105	20484	18018	Nfatc1
GO:0000014	single-stranded DNA endodeoxyribonuclease activity	0.0253708012508903	-3.67415632325673	5	1	0.00952380952380952	105	20484	227525	Dclre1c
GO:0008144	drug binding	0.0254286484476861	-3.67187884890836	123	3	0.0285714285714286	105	20484	13178,14225,21973	Dck,Fkbp1a,Top2a
GO:0015923	mannosidase activity	0.0261751853255193	-3.64294344200153	49	2	0.019047619047619	105	20484	17158,54608	Man2a1,Abhd2
GO:0003690	double-stranded DNA binding	0.0281680059240032	-3.56956848681972	128	3	0.0285714285714286	105	20484	13653,17132,16764	Egr1,Maf,Aff3
GO:0004576	oligosaccharyl transferase activity	0.0281922775970043	-3.56870718261807	51	2	0.019047619047619	105	20484	53625,13135	B3gnt2,Dad1
GO:0005080	protein kinase C binding	0.0292235617984425	-3.53277998417992	52	2	0.019047619047619	105	20484	21973,16410	Top2a,Itgav
GO:0035639	purine ribonucleoside triphosphate binding	0.0293640972274454	-3.5279825336287	1722	15	0.142857142857143	105	20484	13178,269523,108058,97541,18718,14360,53860,18750,11513,21973,12648,246177,26921,110157,56421	Dck,Vcp,Camk2d,Qars,Pip4k2a,Fyn,Sept9,Prkca,Adcy7,Top2a,Chd1,Myo1g,Map4k4,Raf1,Pfkp
GO:0044823	retroviral integrase activity	0.0302697664997959	-3.49760586989316	53	2	0.019047619047619	105	20484	227525,237256	Dclre1c,Zc3h12d
GO:0043765	T/G mismatch-specific endonuclease activity	0.0302697664997959	-3.49760586989316	53	2	0.019047619047619	105	20484	227525,237256	Dclre1c,Zc3h12d
GO:0044824	retroviral 3' processing activity	0.0302697664997959	-3.49760586989316	53	2	0.019047619047619	105	20484	237256,227525	Zc3h12d,Dclre1c
GO:0003916	DNA topoisomerase activity	0.0303679234677732	-3.49436837671806	6	1	0.00952380952380952	105	20484	21973	Top2a
GO:0018638	toluene 4-monooxygenase activity	0.0303679234677732	-3.49436837671806	6	1	0.00952380952380952	105	20484	171580	Mical1
GO:0034526	2-methylnaphthalene hydroxylase activity	0.0303679234677732	-3.49436837671806	6	1	0.00952380952380952	105	20484	171580	Mical1
GO:0034894	4-hydroxypyridine-3-hydroxylase activity	0.0303679234677732	-3.49436837671806	6	1	0.00952380952380952	105	20484	171580	Mical1
GO:0015216	purine nucleotide transmembrane transporter activity	0.0303679234677732	-3.49436837671806	6	1	0.00952380952380952	105	20484	11739	Slc25a4
GO:0005168	neurotrophin TRKA receptor binding	0.0303679234677732	-3.49436837671806	6	1	0.00952380952380952	105	20484	18803	Plcg1
GO:0034791	isobutylamine N-hydroxylase activity	0.0303679234677732	-3.49436837671806	6	1	0.00952380952380952	105	20484	171580	Mical1
GO:0034802	branched-chain dodecylbenzene sulfonate monooxygenase activity	0.0303679234677732	-3.49436837671806	6	1	0.00952380952380952	105	20484	171580	Mical1
