TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
IPR015830	Amidase_fun_type	0.00548427152316595	-5.20587100662482	1	1	0.00943396226415094	106	19328	14073	Faah
IPR015389	PD-C2-AF1	0.00548427152316595	-5.20587100662482	1	1	0.00943396226415094	106	19328	18985	Pou2af1
IPR000973	Ag_CD4	0.00548427152316595	-5.20587100662482	1	1	0.00943396226415094	106	19328	12504	Cd4
IPR021839	DUF3432	0.00548427152316595	-5.20587100662482	1	1	0.00943396226415094	106	19328	13653	Egr1
IPR027699	Vimentin	0.00548427152316595	-5.20587100662482	1	1	0.00943396226415094	106	19328	22352	Vim
IPR007639	Gln-tRNA-synth_Ib_RNA-bd_N	0.00548427152316595	-5.20587100662482	1	1	0.00943396226415094	106	19328	97541	Qars
IPR013169	mRNA_splic_Cwf18	0.00548427152316595	-5.20587100662482	1	1	0.00943396226415094	106	19328	72654	Ccdc12
IPR026290	Makorin-related	0.00548427152316595	-5.20587100662482	1	1	0.00943396226415094	106	19328	54484	Mkrn1
IPR008359	Linker_for_activat_Tcells_prot	0.00548427152316595	-5.20587100662482	1	1	0.00943396226415094	106	19328	16797	Lat
IPR027960	DUF4519	0.00548427152316595	-5.20587100662482	1	1	0.00943396226415094	106	19328	170748	Smco4
IPR028380	PLC-gamma1	0.00548427152316595	-5.20587100662482	1	1	0.00943396226415094	106	19328	18803	Plcg1
IPR005344	UPF0121	0.00548427152316595	-5.20587100662482	1	1	0.00943396226415094	106	19328	67878	Tmem33
IPR005938	AAA_ATPase_CDC48	0.00548427152316595	-5.20587100662482	1	1	0.00943396226415094	106	19328	269523	Vcp
IPR028573	MafF	0.00548427152316595	-5.20587100662482	1	1	0.00943396226415094	106	19328	17132	Maf
IPR021185	TNF_CD30_ligand_type	0.00548427152316595	-5.20587100662482	1	1	0.00943396226415094	106	19328	21949	Tnfsf8
IPR028466	Top2a	0.00548427152316595	-5.20587100662482	1	1	0.00943396226415094	106	19328	21973	Top2a
IPR026799	DOCK_2	0.00548427152316595	-5.20587100662482	1	1	0.00943396226415094	106	19328	94176	Dock2
IPR019537	Transmembrane_protein_65	0.00548427152316595	-5.20587100662482	1	1	0.00943396226415094	106	19328	74868	Tmem65
IPR015274	CD4-extracel	0.00548427152316595	-5.20587100662482	1	1	0.00943396226415094	106	19328	12504	Cd4
IPR015647	NFAT1	0.00548427152316595	-5.20587100662482	1	1	0.00943396226415094	106	19328	18018	Nfatc1
IPR006146	5'-Nucleotdase_CS	0.00548427152316595	-5.20587100662482	1	1	0.00943396226415094	106	19328	23959	Nt5e
IPR007638	Gln-tRNA-synth_Ib_RNA-bd_2	0.00548427152316595	-5.20587100662482	1	1	0.00943396226415094	106	19328	97541	Qars
IPR018862	eIF4E_transporter	0.00548427152316595	-5.20587100662482	1	1	0.00943396226415094	106	19328	74203	Eif4enif1
IPR002048	EF_hand_dom	0.00602950956154425	-5.111089604628	210	5	0.0471698113207547	106	19328	20195,17904,68514,12334,18803	S100a11,Myl6,Micu2,Capn2,Plcg1
IPR001452	SH3_domain	0.00627112611614912	-5.07179933661261	212	5	0.0471698113207547	106	19328	58194,14360,94176,13196,18803	Sh3kbp1,Fyn,Dock2,Asap1,Plcg1
IPR001164	ArfGAP	0.00699233314376024	-4.96294099534516	23	2	0.0188679245283019	106	19328	98366,13196	Smap1,Asap1
IPR020454	DAG/PE-bd	0.00699233314376024	-4.96294099534516	23	2	0.0188679245283019	106	19328	18750,110157	Prkca,Raf1
IPR013151	Immunoglobulin	0.00956365167224054	-4.64978565076862	27	2	0.0188679245283019	106	19328	17470,12504	Cd200,Cd4
IPR013758	Topo_IIA_A/C_ab	0.0109387480177762	-4.51544392932543	2	1	0.00943396226415094	106	19328	21973	Top2a
IPR004931	Pro/parathymosin	0.0109387480177762	-4.51544392932543	2	1	0.00943396226415094	106	19328	69202	Ptms
IPR008334	5'-Nucleotdase_C	0.0109387480177762	-4.51544392932543	2	1	0.00943396226415094	106	19328	23959	Nt5e
IPR006179	5_nucleotidase/apyrase	0.0109387480177762	-4.51544392932543	2	1	0.00943396226415094	106	19328	23959	Nt5e
IPR021785	DUF3350	0.0109387480177762	-4.51544392932543	2	1	0.00943396226415094	106	19328	210789	Tbc1d4
IPR012542	DTHCT	0.0109387480177762	-4.51544392932543	2	1	0.00943396226415094	106	19328	21973	Top2a
IPR020059	Glu/Gln-tRNA-synth_Ib_codon-bd	0.0109387480177762	-4.51544392932543	2	1	0.00943396226415094	106	19328	97541	Qars
IPR000952	UPF0017_hydro-like_CS	0.0109387480177762	-4.51544392932543	2	1	0.00943396226415094	106	19328	54608	Abhd2
IPR018522	TopoIIA_CS	0.0109387480177762	-4.51544392932543	2	1	0.00943396226415094	106	19328	21973	Top2a
IPR013757	Topo_IIA_A_a	0.0109387480177762	-4.51544392932543	2	1	0.00943396226415094	106	19328	21973	Top2a
IPR020056	Rbsml_L25/Gln-tRNA_synth_b-brl	0.0109387480177762	-4.51544392932543	2	1	0.00943396226415094	106	19328	97541	Qars
IPR013506	Topo_IIA_bsu_dom2	0.0109387480177762	-4.51544392932543	2	1	0.00943396226415094	106	19328	21973	Top2a
IPR023631	Amidase_dom	0.0109387480177762	-4.51544392932543	2	1	0.00943396226415094	106	19328	14073	Faah
IPR008628	GPP34	0.0109387480177762	-4.51544392932543	2	1	0.00943396226415094	106	19328	66629	Golph3
IPR016279	PLC-gamma	0.0109387480177762	-4.51544392932543	2	1	0.00943396226415094	106	19328	18803	Plcg1
IPR013760	Topo_IIA_like_dom	0.0109387480177762	-4.51544392932543	2	1	0.00943396226415094	106	19328	21973	Top2a
IPR025754	TRC8_N_dom	0.0109387480177762	-4.51544392932543	2	1	0.00943396226415094	106	19328	74315	Rnf145
IPR029334	PP1-bd	0.0109387480177762	-4.51544392932543	2	1	0.00943396226415094	106	19328	17345	Mki67
IPR014936	Axin_b-cat-bd	0.0109387480177762	-4.51544392932543	2	1	0.00943396226415094	106	19328	12006	Axin2
IPR002205	Topo_IIA_A/C	0.0109387480177762	-4.51544392932543	2	1	0.00943396226415094	106	19328	21973	Top2a
IPR003443	IL-15/IL-21_fam	0.0109387480177762	-4.51544392932543	2	1	0.00943396226415094	106	19328	60505	Il21
IPR001241	Topo_IIA	0.0109387480177762	-4.51544392932543	2	1	0.00943396226415094	106	19328	21973	Top2a
IPR012152	Tyr_Pase_non-rcpt_typ-6/11	0.0109387480177762	-4.51544392932543	2	1	0.00943396226415094	106	19328	19247	Ptpn11
IPR004201	Cdc48_dom2	0.0109387480177762	-4.51544392932543	2	1	0.00943396226415094	106	19328	269523	Vcp
IPR001204	Phos_transporter	0.0109387480177762	-4.51544392932543	2	1	0.00943396226415094	106	19328	20515	Slc20a1
IPR000120	Amidase	0.0109387480177762	-4.51544392932543	2	1	0.00943396226415094	106	19328	14073	Faah
IPR013759	Topo_IIA_cen_dom	0.0109387480177762	-4.51544392932543	2	1	0.00943396226415094	106	19328	21973	Top2a
IPR011035	Ribosomal_L25/Gln-tRNA_synth	0.0109387480177762	-4.51544392932543	2	1	0.00943396226415094	106	19328	97541	Qars
IPR019139	Leu-rich_rep_flightless-int_pr	0.0109387480177762	-4.51544392932543	2	1	0.00943396226415094	106	19328	16978	Lrrfip1
IPR011992	EF-hand-dom_pair	0.0122477921720569	-4.40240958908743	250	5	0.0471698113207547	106	19328	12334,18803,68514,17904,20195	Capn2,Plcg1,Micu2,Myl6,S100a11
IPR003596	Ig_V-set_subgr	0.0140829253132761	-4.26279218610514	33	2	0.0188679245283019	106	19328	17470,12504	Cd200,Cd4
IPR020058	Glu/Gln-tRNA-synth_Ib_cat-dom	0.0163635898229567	-4.11269654504699	3	1	0.00943396226415094	106	19328	97541	Qars
IPR000751	MPI_Phosphatase	0.0163635898229567	-4.11269654504699	3	1	0.00943396226415094	106	19328	12531	Cdc25b
IPR021849	DUF3446	0.0163635898229567	-4.11269654504699	3	1	0.00943396226415094	106	19328	13653	Egr1
IPR002113	Aden_trnslctor	0.0163635898229567	-4.11269654504699	3	1	0.00943396226415094	106	19328	11739	Slc25a4
IPR025605	OST-HTH/LOTUS_dom	0.0163635898229567	-4.11269654504699	3	1	0.00943396226415094	106	19328	223989	Marf1
IPR022953	Phosphofructokinase	0.0163635898229567	-4.11269654504699	3	1	0.00943396226415094	106	19328	56421	Pfkp
IPR020061	Glu/Gln-tRNA-synth_Ib_a-bdl	0.0163635898229567	-4.11269654504699	3	1	0.00943396226415094	106	19328	97541	Qars
IPR018237	Myelin_PLP_CS	0.0163635898229567	-4.11269654504699	3	1	0.00943396226415094	106	19328	14758	Gpm6b
IPR015912	Phosphofructokinase_CS	0.0163635898229567	-4.11269654504699	3	1	0.00943396226415094	106	19328	56421	Pfkp
IPR024946	Arg_repress_C-like	0.0163635898229567	-4.11269654504699	3	1	0.00943396226415094	106	19328	21973	Top2a
IPR029067	CDC48_domain_2-like	0.0163635898229567	-4.11269654504699	3	1	0.00943396226415094	106	19328	269523	Vcp
IPR000924	Glu/Gln-tRNA-synth	0.0163635898229567	-4.11269654504699	3	1	0.00943396226415094	106	19328	97541	Qars
IPR004039	Rubredoxin-type_fold	0.0163635898229567	-4.11269654504699	3	1	0.00943396226415094	106	19328	68098	Rchy1
IPR009161	6-phosphofructokinase_euk	0.0163635898229567	-4.11269654504699	3	1	0.00943396226415094	106	19328	56421	Pfkp
IPR000023	Phosphofructokinase_dom	0.0163635898229567	-4.11269654504699	3	1	0.00943396226415094	106	19328	56421	Pfkp
IPR011084	DRMBL	0.0163635898229567	-4.11269654504699	3	1	0.00943396226415094	106	19328	227525	Dclre1c
IPR001614	Myelin_PLP	0.0163635898229567	-4.11269654504699	3	1	0.00943396226415094	106	19328	14758	Gpm6b
IPR014375	Protein_kinase_C_a/b/g	0.0163635898229567	-4.11269654504699	3	1	0.00943396226415094	106	19328	18750	Prkca
IPR003338	CDC4_N-term_subdom	0.0163635898229567	-4.11269654504699	3	1	0.00943396226415094	106	19328	269523	Vcp
IPR008424	Ig_C2-set	0.0163635898229567	-4.11269654504699	3	1	0.00943396226415094	106	19328	12504	Cd4
IPR025260	DUF4208	0.0163635898229567	-4.11269654504699	3	1	0.00943396226415094	106	19328	12648	Chd1
IPR009010	Asp_de-COase-like_dom	0.0217589564186742	-3.82772981684508	4	1	0.00943396226415094	106	19328	269523	Vcp
IPR008380	HAD-SF_hydro_IG_5-nucl	0.0217589564186742	-3.82772981684508	4	1	0.00943396226415094	106	19328	319638	Nt5dc1
IPR013592	Maf_TF_N	0.0217589564186742	-3.82772981684508	4	1	0.00943396226415094	106	19328	17132	Maf
IPR015876	Fatty_acid_desaturase-1_core	0.0217589564186742	-3.82772981684508	4	1	0.00943396226415094	106	19328	20250	Scd2
IPR028977	CD81_LEL	0.0217589564186742	-3.82772981684508	4	1	0.00943396226415094	106	19328	27027	Tspan32
IPR019412	OMP_IML2_mit/TPR_39	0.0217589564186742	-3.82772981684508	4	1	0.00943396226415094	106	19328	69863	Ttc39b
IPR000164	Histone_H3	0.0217589564186742	-3.82772981684508	4	1	0.00943396226415094	106	19328	12615	Cenpa
IPR006171	Toprim_domain	0.0217589564186742	-3.82772981684508	4	1	0.00943396226415094	106	19328	21973	Top2a
IPR012020	AB-Hydro_YheT	0.0217589564186742	-3.82772981684508	4	1	0.00943396226415094	106	19328	54608	Abhd2
IPR013543	Ca/CaM-dep_prot_kinase-assoc	0.0217589564186742	-3.82772981684508	4	1	0.00943396226415094	106	19328	108058	Camk2d
IPR007797	TF_AF4/FMR2	0.0217589564186742	-3.82772981684508	4	1	0.00943396226415094	106	19328	16764	Aff3
IPR001522	Fatty_acid_desaturase-1_C	0.0217589564186742	-3.82772981684508	4	1	0.00943396226415094	106	19328	20250	Scd2
IPR002624	Deoxynucleoside_kinase	0.0217589564186742	-3.82772981684508	4	1	0.00943396226415094	106	19328	13178	Dck
IPR000980	SH2	0.0232027133007605	-3.76348605452931	111	3	0.0283018867924528	106	19328	19247,14360,18803	Ptpn11,Fyn,Plcg1
IPR017350	Caspase_ICE-type	0.0271250064411685	-3.60729922965911	5	1	0.00943396226415094	106	19328	12363	Casp4
IPR011682	Glyco_hydro_38_C	0.0271250064411685	-3.60729922965911	5	1	0.00943396226415094	106	19328	17158	Man2a1
IPR008366	NFAT	0.0271250064411685	-3.60729922965911	5	1	0.00943396226415094	106	19328	18018	Nfatc1
IPR019394	Predicted_TM_coiled-coil_2	0.0271250064411685	-3.60729922965911	5	1	0.00943396226415094	106	19328	58194	Sh3kbp1
IPR027291	Glyco_hydro_38/57_N	0.0271250064411685	-3.60729922965911	5	1	0.00943396226415094	106	19328	17158	Man2a1
IPR000602	Glyco_hydro_38_N	0.0271250064411685	-3.60729922965911	5	1	0.00943396226415094	106	19328	17158	Man2a1
IPR018506	Cyt_B5_heme-BS	0.0271250064411685	-3.60729922965911	5	1	0.00943396226415094	106	19328	66427	Cyb5b
IPR028995	Glyco_hydro_57/38_cen	0.0271250064411685	-3.60729922965911	5	1	0.00943396226415094	106	19328	17158	Man2a1
IPR006536	HnRNP-L_PTB	0.0271250064411685	-3.60729922965911	5	1	0.00943396226415094	106	19328	15388	Hnrnpl
IPR015341	Glyco_hydro_38_cen	0.0271250064411685	-3.60729922965911	5	1	0.00943396226415094	106	19328	17158	Man2a1
IPR002938	mOase_FAD-bd	0.0271250064411685	-3.60729922965911	5	1	0.00943396226415094	106	19328	171580	Mical1
IPR004198	Znf_C5HC2	0.0271250064411685	-3.60729922965911	5	1	0.00943396226415094	106	19328	16468	Jarid2
IPR000504	RRM_dom	0.031623440487354	-3.4538566458032	217	4	0.0377358490566038	106	19328	15388,432508,223989,14007	Hnrnpl,Cpsf6,Marf1,Celf2
IPR009398	Adenylate_cyclase-like	0.0324618976737738	-3.42768825668913	6	1	0.00943396226415094	106	19328	11513	Adcy7
IPR001158	DIX	0.0324618976737738	-3.42768825668913	6	1	0.00943396226415094	106	19328	12006	Axin2
IPR015415	Vps4_C	0.0324618976737738	-3.42768825668913	6	1	0.00943396226415094	106	19328	269523	Vcp
IPR004865	Sp100	0.0377697870676972	-3.27624577987765	7	1	0.00943396226415094	106	19328	319997	A630001G21Rik
IPR024874	Transciption_factor_Maf	0.0377697870676972	-3.27624577987765	7	1	0.00943396226415094	106	19328	17132	Maf
IPR021869	RNase_Zc3h12	0.0377697870676972	-3.27624577987765	7	1	0.00943396226415094	106	19328	237256	Zc3h12d
IPR018045	S04_transporter_CS	0.0377697870676972	-3.27624577987765	7	1	0.00943396226415094	106	19328	268512	Slc26a11
IPR006821	Intermed_filament_DNA-bd	0.0377697870676972	-3.27624577987765	7	1	0.00943396226415094	106	19328	22352	Vim
IPR011330	Glyco_hydro/deAcase_b/a-brl	0.0377697870676972	-3.27624577987765	7	1	0.00943396226415094	106	19328	17158	Man2a1
IPR023610	PInositol-4-P-5-kinase	0.0377697870676972	-3.27624577987765	7	1	0.00943396226415094	106	19328	18718	Pip4k2a
IPR016034	PInositol-4P-5-kinase_core_sub	0.0377697870676972	-3.27624577987765	7	1	0.00943396226415094	106	19328	18718	Pip4k2a
IPR000571	Znf_CCCH	0.0403660339612535	-3.20976659117142	58	2	0.0188679245283019	106	19328	237256,54484	Zc3h12d,Mkrn1
IPR012677	Nucleotide-bd_a/b_plait	0.0421022366105587	-3.16765441356341	238	4	0.0377358490566038	106	19328	432508,223989,14007,15388	Cpsf6,Marf1,Celf2,Hnrnpl
IPR002343	Hud_Sxl_RNA	0.0430488307282017	-3.14542020926235	8	1	0.00943396226415094	106	19328	14007	Celf2
IPR010926	Myosin_tail_2	0.0430488307282017	-3.14542020926235	8	1	0.00943396226415094	106	19328	246177	Myo1g
IPR027483	PInositol-4-P-5-kinase_C	0.0430488307282017	-3.14542020926235	8	1	0.00943396226415094	106	19328	18718	Pip4k2a
IPR022735	DUF3585	0.0430488307282017	-3.14542020926235	8	1	0.00943396226415094	106	19328	171580	Mical1
IPR002498	PInositol-4-P-5-kinase_core	0.0430488307282017	-3.14542020926235	8	1	0.00943396226415094	106	19328	18718	Pip4k2a
IPR027484	PInositol-4-P-5-kinase_N	0.0430488307282017	-3.14542020926235	8	1	0.00943396226415094	106	19328	18718	Pip4k2a
IPR003349	TF_JmjN	0.0482991839352298	-3.03034061421728	9	1	0.00943396226415094	106	19328	16468	Jarid2
IPR011993	PH_like_dom	0.052065152916258	-2.9552594039786	368	5	0.0471698113207547	106	19328	210789,232201,13196,18803,21844	Tbc1d4,Arhgap25,Asap1,Plcg1,Tiam1
IPR000938	CAP-Gly_domain	0.0535210011339042	-2.92768115754668	10	1	0.00943396226415094	106	19328	70430	Tbce
IPR011547	Sulph_transpt	0.0535210011339042	-2.92768115754668	10	1	0.00943396226415094	106	19328	268512	Slc26a11
IPR011539	RHD	0.0535210011339042	-2.92768115754668	10	1	0.00943396226415094	106	19328	18018	Nfatc1
IPR002138	Pept_C14_p10	0.0535210011339042	-2.92768115754668	10	1	0.00943396226415094	106	19328	12363	Casp4
IPR016129	Pept_C14_ICE_p20_AS	0.0535210011339042	-2.92768115754668	10	1	0.00943396226415094	106	19328	12363	Casp4
IPR015631	SLAM_fam_rcpts	0.0535210011339042	-2.92768115754668	10	1	0.00943396226415094	106	19328	30925	Slamf6
IPR002645	STAS_dom	0.0535210011339042	-2.92768115754668	10	1	0.00943396226415094	106	19328	268512	Slc26a11
IPR007484	Peptidase_M28	0.0535210011339042	-2.92768115754668	10	1	0.00943396226415094	106	19328	226090	Ermp1
IPR017441	Protein_kinase_ATP_BS	0.0550721672999048	-2.89911082111798	374	5	0.0471698113207547	106	19328	18750,14360,108058,110157,26921	Prkca,Fyn,Camk2d,Raf1,Map4k4
IPR002219	Prot_Kinase_C-like_PE/DAG-bd	0.055124642234111	-2.89815843532034	69	2	0.0188679245283019	106	19328	18750,110157	Prkca,Raf1
IPR015917	Pept_C14A_p45_core	0.058714435956519	-2.83506965467434	11	1	0.00943396226415094	106	19328	12363	Casp4
IPR027007	DHR-1_domain	0.058714435956519	-2.83506965467434	11	1	0.00943396226415094	106	19328	94176	Dock2
IPR006011	Syntaxin_N	0.058714435956519	-2.83506965467434	11	1	0.00943396226415094	106	19328	228960	Stx16
IPR026791	DOCK	0.058714435956519	-2.83506965467434	11	1	0.00943396226415094	106	19328	94176	Dock2
IPR022683	Calpain_III	0.058714435956519	-2.83506965467434	11	1	0.00943396226415094	106	19328	12334	Capn2
IPR011013	Gal_mutarotase_SF_dom	0.058714435956519	-2.83506965467434	11	1	0.00943396226415094	106	19328	17158	Man2a1
IPR021184	TNF_CS	0.058714435956519	-2.83506965467434	11	1	0.00943396226415094	106	19328	21949	Tnfsf8
IPR027357	DHR-2	0.058714435956519	-2.83506965467434	11	1	0.00943396226415094	106	19328	94176	Dock2
IPR010703	DOCK_C	0.058714435956519	-2.83506965467434	11	1	0.00943396226415094	106	19328	94176	Dock2
IPR001849	Pleckstrin_homology	0.059436948922982	-2.82283921025714	267	4	0.0377358490566038	106	19328	232201,13196,18803,21844	Arhgap25,Asap1,Plcg1,Tiam1
IPR005804	Fatty_acid_desaturase-1	0.0638796412054271	-2.75075457234761	12	1	0.00943396226415094	106	19328	20250	Scd2
IPR013780	Glyco_hydro_13_b	0.0638796412054271	-2.75075457234761	12	1	0.00943396226415094	106	19328	17158	Man2a1
IPR022682	Calpain_domain_III	0.0638796412054271	-2.75075457234761	12	1	0.00943396226415094	106	19328	12334	Capn2
IPR001770	Gprotein-gamma	0.0638796412054271	-2.75075457234761	12	1	0.00943396226415094	106	19328	14702	Gng2
IPR018247	EF_Hand_1_Ca_BS	0.066970243015921	-2.70350689233866	170	3	0.0283018867924528	106	19328	20195,12334,18803	S100a11,Capn2,Plcg1
IPR013517	FG-GAP	0.0690167688762641	-2.67340577671897	13	1	0.00943396226415094	106	19328	16410	Itgav
IPR000038	Cell_div_GTP-bd	0.0690167688762641	-2.67340577671897	13	1	0.00943396226415094	106	19328	53860	Sept9
IPR004826	bZIP_Maf	0.0690167688762641	-2.67340577671897	13	1	0.00943396226415094	106	19328	17132	Maf
IPR022684	Calpain_cysteine_protease	0.0690167688762641	-2.67340577671897	13	1	0.00943396226415094	106	19328	12334	Capn2
IPR001300	Peptidase_C2_calpain_cat	0.0690167688762641	-2.67340577671897	13	1	0.00943396226415094	106	19328	12334	Capn2
IPR006012	Syntaxin/epimorphin_CS	0.0741259701409106	-2.60198933384553	14	1	0.00943396226415094	106	19328	228960	Stx16
IPR029060	PIN_domain-like	0.0741259701409106	-2.60198933384553	14	1	0.00943396226415094	106	19328	223989	Marf1
IPR013783	Ig-like_fold	0.0768663034330396	-2.56568768532897	673	7	0.0660377358490566	106	19328	240354,30925,208154,17470,12487,18018,12504	Malt1,Slamf6,Btla,Cd200,Cd28,Nfatc1,Cd4
IPR029071	Ubiquitin-rel_dom	0.0785764244294026	-2.54368356818535	182	3	0.0283018867924528	106	19328	110157,70430,12006	Raf1,Tbce,Axin2
IPR002659	Glyco_trans_31	0.0792073953839429	-2.53568560846114	15	1	0.00943396226415094	106	19328	53625	B3gnt2
IPR023394	Sec7_alpha_orthog	0.0792073953839429	-2.53568560846114	15	1	0.00943396226415094	106	19328	107338	Gbf1
IPR001180	Citron	0.0792073953839429	-2.53568560846114	15	1	0.00943396226415094	106	19328	26921	Map4k4
IPR015359	PLipase_C_EF-hand-like	0.0792073953839429	-2.53568560846114	15	1	0.00943396226415094	106	19328	18803	Plcg1
IPR001606	ARID/BRIGHT_DNA-bd	0.0792073953839429	-2.53568560846114	15	1	0.00943396226415094	106	19328	16468	Jarid2
IPR001711	PLipase_C_Pinositol-sp_Y	0.0792073953839429	-2.53568560846114	15	1	0.00943396226415094	106	19328	18803	Plcg1
IPR001412	aa-tRNA-synth_I_CS	0.0792073953839429	-2.53568560846114	15	1	0.00943396226415094	106	19328	97541	Qars
IPR001192	PI-PLC_fam	0.0792073953839429	-2.53568560846114	15	1	0.00943396226415094	106	19328	18803	Plcg1
IPR010989	t-SNARE	0.0792073953839429	-2.53568560846114	15	1	0.00943396226415094	106	19328	228960	Stx16
IPR001199	Cyt_B5-like_heme/steroid-bd	0.0792073953839429	-2.53568560846114	15	1	0.00943396226415094	106	19328	66427	Cyb5b
IPR011029	DEATH-like_dom	0.0793424992407986	-2.53398136400389	85	2	0.0188679245283019	106	19328	240354,12363	Malt1,Casp4
IPR001841	Znf_RING	0.0800294719057538	-2.52536031332852	296	4	0.0377358490566038	106	19328	54484,93679,68098,74315	Mkrn1,Trim8,Rchy1,Rnf145
IPR008917	TF_DNA-bd	0.0842611941795983	-2.47383384997534	16	1	0.00943396226415094	106	19328	17132	Maf
IPR001179	PPIase_FKBP_dom	0.0842611941795983	-2.47383384997534	16	1	0.00943396226415094	106	19328	14225	Fkbp1a
IPR005112	dDENN_dom	0.0842611941795983	-2.47383384997534	16	1	0.00943396226415094	106	19328	72121	Dennd2d
IPR000904	Sec7_dom	0.0842611941795983	-2.47383384997534	16	1	0.00943396226415094	106	19328	107338	Gbf1
IPR020471	Aldo/keto_reductase_subgr	0.0842611941795983	-2.47383384997534	16	1	0.00943396226415094	106	19328	11677	Akr1b3
IPR001194	DENN_dom	0.0842611941795983	-2.47383384997534	16	1	0.00943396226415094	106	19328	72121	Dennd2d
IPR005113	uDENN_dom	0.0842611941795983	-2.47383384997534	16	1	0.00943396226415094	106	19328	72121	Dennd2d
IPR013083	Znf_RING/FYVE/PHD	0.0846161113794359	-2.4696305886644	425	5	0.0471698113207547	106	19328	68098,54484,93679,216238,74315	Rchy1,Mkrn1,Trim8,Eea1,Rnf145
IPR003599	Ig_sub	0.0846828119325115	-2.46884262669486	302	4	0.0377358490566038	106	19328	30925,208154,12487,12504	Slamf6,Btla,Cd28,Cd4
IPR023566	PPIase_FKBP	0.0892875152961278	-2.41589360718786	17	1	0.00943396226415094	106	19328	14225	Fkbp1a
IPR020837	Fibrinogen_CS	0.0892875152961278	-2.41589360718786	17	1	0.00943396226415094	106	19328	26360	Angptl2
IPR015898	G-protein_gamma-like_dom	0.0892875152961278	-2.41589360718786	17	1	0.00943396226415094	106	19328	14702	Gng2
IPR001751	S100/CaBP-9k_CS	0.0892875152961278	-2.41589360718786	17	1	0.00943396226415094	106	19328	20195	S100a11
IPR023779	Chromodomain_CS	0.0892875152961278	-2.41589360718786	17	1	0.00943396226415094	106	19328	12648	Chd1
IPR018170	Aldo/ket_reductase_CS	0.0892875152961278	-2.41589360718786	17	1	0.00943396226415094	106	19328	11677	Akr1b3
